t,motion,speed,area,elong
0.0,,,19529.0,2.5436893203883497
0.19999979999999998,,233.87422241455224,41407.0,3.205298013245033
0.39999959999999996,2.1680292182662537,0.9739270468346646,41344.0,3.198675496688742
0.5999994,2.207582800697269,0.6682969648131079,41304.0,3.2266666666666666
0.7999991999999999,2.2269360596420507,1.107432900968246,41179.0,3.2333333333333334
0.999999,2.1711847146113183,0.23215148317270096,41242.0,3.22
1.1999988,,233.0026585438326,19450.0,2.5588235294117645
1.3999986,,232.60089255150558,41166.0,3.22
1.5999983999999998,2.192376790483127,0.7332746248138687,41190.0,3.2333333333333334
1.7999981999999999,2.1616036821705427,0.8372531938562267,41280.0,3.22
1.999998,2.171034750533877,0.47070582094920654,41208.0,3.2266666666666666
2.1999978,2.1744163518357067,0.9458389288628184,41292.0,3.2333333333333334
2.3999976,,232.64767717195775,19409.0,2.5588235294117645
2.5999974,,231.5125299811567,41155.0,3.2266666666666666
2.7999972,6.390006841397533,27.298795631343147,42389.0,3.0440251572327046
2.999997,,230.61729972719223,18899.0,2.240740740740741
3.1999967999999996,,299.7657840806995,37302.0,3.069620253164557
3.3999965999999997,8.456073933860372,56.636111012028366,35924.0,3.025
3.5999963999999998,4.567838629704755,13.192520762716935,35496.0,3.0375
3.7999962,3.061713532261301,5.511319854881059,34887.0,3.0759493670886076
3.999996,5.097710093374833,9.761002220600089,35984.0,3.069620253164557
4.1999958,6.019281754639672,9.164197526367323,37341.0,3.082802547770701
4.3999956,2.8705377745201837,6.670941781380222,36837.0,3.1354838709677417
4.5999954,2.4920824295010844,2.006970821663587,36880.0,3.1225806451612903
4.7999952,2.2882185079494497,1.9767086797822246,36795.0,3.1354838709677417
4.999995,,221.28017421496574,16341.0,1.8224299065420562
5.1999948,,213.15867039751942,37775.0,3.082802547770701
5.399994599999999,,232.8361661467944,16116.0,1.8598130841121496
5.5999944,,901.1155794984192,9618.0,3.641509433962264
5.7999941999999995,,918.5312311916392,36513.0,3.1354838709677417
5.999994,2.190679590383878,0.3861503205541628,36522.0,3.155844155844156
6.1999938,2.209353386760347,0.9189675165434429,36436.0,3.1493506493506493
6.399993599999999,2.23033815368634,1.1313285830936892,36581.0,3.1493506493506493
6.5999934,2.3849814045066724,0.4749813386494104,36568.0,3.1623376623376624
6.799993199999999,2.263669900259598,1.8290589656459069,36595.0,3.155844155844156
6.999993,2.272613031006693,0.6781697288313168,36605.0,3.1493506493506493
7.1999927999999995,2.3058636213901393,3.763259232089893,36428.0,3.1493506493506493
7.3999926,2.2636728412026605,2.6892033192565075,36386.0,3.155844155844156
7.5999924,2.208901198343708,0.5699214019481925,36467.0,3.1493506493506493
7.799992199999999,2.1666712392658236,1.6488350195227641,36449.0,3.155844155844156
7.999992,2.3035431133468207,1.6923279455971632,36578.0,3.1493506493506493
8.1999918,2.1958099411200878,2.1743144538957315,36515.0,3.155844155844156
8.3999916,2.1843664289632474,1.4299715014678578,36460.0,3.1363636363636362
8.5999914,2.1695324283559576,0.16081021035445317,36465.0,3.1493506493506493
8.7999912,2.186899467413386,1.3053374223362195,36426.0,3.155844155844156
8.999991,2.239524240181973,0.6877653639360523,36489.0,3.142857142857143
9.1999908,2.2305795314426633,3.1449977757257064,36495.0,3.1493506493506493
9.399990599999999,2.2398194995214,3.8404606812547466,36565.0,3.142857142857143
9.5999904,2.374252154344366,2.329485377069063,36438.0,3.183006535947712
9.7999902,,224.8369939283463,16058.0,1.8691588785046729
9.99999,,224.82423260832024,36611.0,3.1623376623376624
10.199989799999999,,228.1424635904905,15903.0,1.8867924528301887
10.3999896,,227.39948373844177,36723.0,3.155844155844156
10.5999894,,228.44544381501433,15939.0,1.8867924528301887
10.799989199999999,,230.46361630049094,36481.0,3.1699346405228757
10.999989,2.6327152863617633,4.87392177719561,36405.0,3.1907894736842106
11.1999888,,235.28434781407958,17394.0,1.7105263157894737
11.399988599999999,,230.16459120128323,37080.0,3.0375
11.599988399999999,7.418175143317049,36.445137031688965,35411.0,3.018633540372671
11.7999882,10.082688776361916,32.602870637678954,35942.0,2.5287958115183247
11.999988,7.712870448772227,5.684715162070811,35430.0,2.593582887700535
12.199987799999999,5.43970166379805,12.703664512817742,34860.0,2.7247191011235956
12.3999876,6.232922359213595,8.434192188962758,36012.0,2.777142857142857
12.5999874,6.154327280742843,13.658716142540609,36293.0,2.9393939393939394
12.799987199999999,5.084144738606797,13.270460671142466,37281.0,2.957317073170732
12.999986999999999,3.5640498661402416,2.6903646913529156,36979.0,3.012422360248447
13.1999868,5.19592370002613,21.97889249221648,38270.0,3.03125
13.3999866,16.237615428415815,63.62945283168339,40393.0,2.904191616766467
13.599986399999999,9.636026817219477,18.39604744216927,39676.0,3.2333333333333334
13.7999862,6.6137450299461475,8.848635384842721,39738.0,3.1493506493506493
13.999986,5.679349199130918,0.7044475210858108,39582.0,3.1973684210526314
14.199985799999999,,182.7470810691021,20124.0,3.7788461538461537
14.399985599999999,,183.37951360488796,39862.0,3.225165562913907
14.5999854,,171.63452302130688,20088.0,3.8461538461538463
