t,motion,speed,area,elong
0.0,,,29213.0,1.8732394366197183
0.19999979999999998,11.145104355872373,38.42275314014842,29179.0,1.892018779342723
0.39999959999999996,7.627138440398489,21.431472898807737,29110.0,2.0093896713615025
0.5999994,20.475766152985987,85.36984935809367,28617.0,2.0093896713615025
0.7999991999999999,8.79136641037134,23.94821742015177,29003.0,2.0093896713615025
0.999999,10.104123324579653,37.13536785603643,29321.0,2.023474178403756
1.1999988,4.727291717438987,7.830991345821009,28723.0,2.0093896713615025
1.3999986,21.384650848291123,67.749978842908,32536.0,2.0469483568075115
1.5999983999999998,26.143328294626908,255.36117995985495,21831.0,3.450381679389313
1.7999981999999999,,12.335428865483253,20368.0,3.5737704918032787
1.999998,,13.01867902235341,20596.0,3.7983193277310923
2.1999978,4.539683704546288,268.6282606063367,27253.0,2.2475247524752477
2.3999976,21.674201281863105,288.4890616634489,20439.0,3.301470588235294
2.5999974,17.470003567969826,40.85607754229875,19619.0,3.6747967479674797
2.7999972,28.86042944785276,124.99549348868382,23472.0,3.4
2.999997,33.89110641947615,160.31953663188258,30314.0,3.4014084507042255
3.1999967999999996,12.085135184575421,65.94147292585191,27333.0,4.237288135593221
3.3999965999999997,4.856365780364411,11.707896623394575,26289.0,4.264957264957265
3.5999963999999998,22.604895487542407,144.27847392315456,27413.0,2.5934959349593494
3.7999962,20.6358574610245,92.59234848461259,27838.0,1.9172413793103449
3.999996,7.255849766864867,244.99913310650405,23377.0,3.40625
4.1999958,5.69178151601135,64.77879930660224,19736.0,3.5737704918032787
4.3999956,8.57343326423218,26.35071419214713,18813.0,3.8275862068965516
4.5999954,,58.83286232586056,20759.0,3.292307692307692
4.7999952,,121.2025507096534,22405.0,3.552
4.999995,20.611013916500994,13.84411583194587,25150.0,3.6692913385826773
5.1999948,15.96610289184704,66.9540080130884,28321.0,3.744360902255639
5.399994599999999,14.815212989212474,134.18851611935648,27161.0,3.1594202898550723
5.5999944,11.63914467347332,36.3478700043007,25955.0,3.0526315789473686
5.7999941999999995,13.082902484561252,27.299113775906935,27852.0,3.267175572519084
5.999994,30.39435873277588,109.73054318598902,33964.0,2.225130890052356
6.1999938,38.34335814390129,216.91019959082243,29826.0,1.136150234741784
6.399993599999999,,20.428251482273716,23046.0,0.9073170731707317
6.5999934,,19.92799798210674,22873.0,1.0375586854460095
6.799993199999999,47.38891828025253,164.8884696997183,28353.0,1.1126760563380282
6.999993,41.752264843565825,256.06882698805686,29693.0,2.8701298701298703
7.1999927999999995,9.866010964205095,54.824556260963135,24808.0,3.338345864661654
7.3999926,6.0584860035247345,5.5702199023517425,24399.0,3.3636363636363638
7.5999924,23.21153113329777,58.53440295879531,26242.0,2.832258064516129
7.799992199999999,20.44310324153643,81.04748822423085,25019.0,2.6987951807228914
7.999992,10.17477263740609,21.66437895625859,22761.0,2.829113924050633
8.1999918,16.55662575038079,61.215428830298414,22322.0,2.840764331210191
8.3999916,9.48538249514256,29.701583361281394,22131.0,2.7861635220125787
8.5999914,8.677286340552975,24.19438389223153,23039.0,2.6272189349112427
8.7999912,8.08957585086369,10.800903968522125,23388.0,2.611764705882353
8.999991,5.435445450214388,4.769628820473765,23089.0,2.619047619047619
9.1999908,,11.14691749973935,22487.0,2.682926829268293
9.399990599999999,,27.908775305660214,22348.0,2.7577639751552794
9.5999904,5.351530816881323,8.571285209470462,22439.0,2.76875
9.7999902,6.7361378345285985,13.861562295782376,22868.0,2.6467065868263475
9.99999,6.70659642693541,21.048183866289403,21830.0,2.775
10.199989799999999,6.3874505164490145,8.972816710874415,21977.0,2.775
10.3999896,5.673457637627885,12.109641428753374,22579.0,2.7577639751552794
10.5999894,5.172188176749758,14.171639917279387,21703.0,2.810126582278481
10.799989199999999,5.991325344303345,10.441282552394235,22364.0,2.746913580246914
10.999989,5.036588186317591,17.289082020347283,21619.0,2.8164556962025316
11.1999888,7.918625277161863,13.247771074783715,22550.0,2.775
11.399988599999999,11.554487317052233,26.851774271510898,23299.0,2.5672514619883042
11.599988399999999,10.522709311515039,43.04474151617039,21511.0,2.883116883116883
11.7999882,12.69494722478629,367.29992443904837,24917.0,2.492063492063492
11.999988,15.171613094064288,327.0971976771202,20284.0,3.6796875
12.199987799999999,26.87708656832298,121.97595813317115,20608.0,4.166666666666667
12.3999876,13.421760163736161,1.9824278068638013,21498.0,4.2809917355371905
12.5999874,,232.96436458761082,14520.0,2.0097087378640777
12.799987199999999,,270.69353630572954,20484.0,4.082644628099174
12.999986999999999,22.258899819136264,57.79501236420627,22669.0,2.4690721649484537
13.1999868,23.876508331737217,29.24353798247423,20884.0,3.0675675675675675
13.3999866,13.380488727135226,19.53549018121276,21157.0,3.2056737588652484
13.599986399999999,17.62970549410533,39.1958351789244,21969.0,3.4
13.7999862,8.641400729171355,15.776714727627192,22217.0,3.572519083969466
13.999986,30.573535657747403,52.90768451758773,25899.0,3.0884353741496597
14.199985799999999,23.4877358828374,65.18683248256819,27927.0,3.7401574803149606
14.399985599999999,18.109629115430383,60.792741543432385,20168.0,1.446808510638298
14.5999854,10.29692905423386,225.02240498684557,18789.0,3.5447154471544717
14.7999852,,69.10837303840069,19643.0,3.9918032786885247
14.999984999999999,,18.703527192176512,17827.0,3.4915254237288136
15.1999848,7.598300219508077,13.716779159598822,17767.0,3.6666666666666665
15.3999846,3.411971438134553,2.786706802538273,17926.0,3.658119658119658
15.599984399999999,3.448551616150319,3.2481364022562307,17882.0,3.6666666666666665
15.799984199999999,2.958889330532054,5.544569432907426,17611.0,3.658119658119658
15.999984,9.53664147223135,34.256075577965625,18258.0,3.533333333333333
16.1999838,15.866894562546737,55.77001426095873,18722.0,3.1451612903225805
16.3999836,,142.35254535758241,14277.0,1.3771929824561404
16.5999834,,149.85783840616227,18162.0,3.7
16.7999832,23.78995494892725,55.57883973468762,22419.0,3.2888888888888888
16.999983,26.829585436744683,88.36482732510589,26148.0,3.8487394957983194
17.1999828,,6.583838994973718,22998.0,3.9565217391304346
17.399982599999998,,76.0272277659558,26777.0,3.621212121212121
17.5999824,8.068784963078988,28.602876880406058,22345.0,3.8181818181818183
17.7999822,5.017663351950234,7.689733613222069,22023.0,3.9152542372881354
17.999982,7.040414845130686,20.817594090546777,21502.0,4.243243243243243
18.1999818,4.0345105093732245,9.018862065198306,21124.0,4.293577981651376
18.3999816,15.978654944258135,65.64365050144379,22066.0,3.901639344262295
18.5999814,15.084280711853024,27.02066919444417,20847.0,3.321167883211679
18.799981199999998,13.07886979427998,524.7469346118936,31888.0,2.2347417840375585
18.999981,21.94521883576484,174.84519931283242,27692.0,2.4559585492227978
19.1999808,25.01534256238427,284.7509604170103,22682.0,4.035087719298246
19.3999806,10.565509179078628,17.408704764879804,23096.0,3.9655172413793105
19.5999804,11.95010960105217,64.33926555546454,22810.0,3.9
19.7999802,41.19218411678424,155.6800974053408,28634.0,1.6540880503144655
19.99998,11.52954804405621,73.94534724310195,26330.0,1.9652777777777777
20.199979799999998,6.2540315663063994,23.933596296992935,23316.0,1.821917808219178
20.399979599999998,33.33649154389123,382.8617221286361,21109.0,3.6259541984732824
20.5999794,21.50703366578111,26.876321113136473,22961.0,3.2014388489208634
20.7999792,27.245572937346143,42.12706523771768,25186.0,3.620967741935484
20.999979,7.903475567790777,28.476706323242546,23248.0,3.8620689655172415
21.1999788,4.271339259133246,14.948789213633974,23513.0,3.8879310344827585
21.399978599999997,2.6048685160796974,0.2428536302992583,23539.0,3.8793103448275863
21.599978399999998,2.9457690509583916,1.3746761891835575,23529.0,3.8793103448275863
21.799978199999998,20.89282729275891,138.75131408604136,26322.0,4.3076923076923075
21.999978,4.87445922451785,13.718341590730255,24733.0,4.5
22.1999778,9.053220969517518,4.677001228746764,26343.0,4.598214285714286
22.3999776,4.577572462286906,48.00812400610796,24461.0,4.568807339449541
22.5999774,4.578065498857578,4.295955346332028,24947.0,4.532110091743119
22.799977199999997,20.271953607471005,71.35969774584048,26556.0,3.6260162601626016
22.999976999999998,4.3683116671421,44.63847496360401,24539.0,3.638655462184874
23.199976799999998,11.951156092487398,29.209776138101194,24998.0,2.9662162162162162
23.3999766,20.193593970796044,79.76838047752138,25476.0,2.408839779005525
23.5999764,29.203029916166646,212.38149794046248,23499.0,0.9483568075117371
23.7999762,13.179468832863336,43.11372411857098,23759.0,0.8873239436619719
23.999976,11.066551051376544,37.10726096805942,23065.0,0.8873239436619719
24.199975799999997,9.444065047590593,29.4947525236292,23429.0,0.9248826291079812
24.399975599999998,,81.61182151757643,25609.0,0.7414634146341463
24.599975399999998,,282.6677019655115,24077.0,3.041958041958042
24.7999752,5.919621975084722,47.55507419111503,20951.0,3.5737704918032787
24.999975,5.643333001889231,20.19718802124002,20114.0,3.8947368421052633
25.1999748,3.993924918220053,19.60462866484522,19259.0,3.8849557522123894
25.3999746,,50.18063391849221,19558.0,3.754385964912281
25.599974399999997,,2.0355981661785134,19780.0,3.7288135593220337
25.799974199999998,4.020660723649711,21.32928280366151,19070.0,3.860869565217391
25.999973999999998,,13.814015957656819,18687.0,3.6186440677966103
26.1999738,29.93864844999784,16.29983445671931,23129.0,3.5245901639344264
26.3999736,,19.789347432331304,26324.0,3.4603174603174605
26.5999734,,66.98827247431927,24797.0,3.6859504132231407
26.7999732,,195.3359542086352,28833.0,3.3517241379310345
26.999972999999997,,299.66270351803763,16581.0,2.4220183486238533
27.199972799999998,,186.6743706819996,23467.0,4.138211382113822
27.399972599999998,26.81504354007464,256.0043289724229,22508.0,1.3443708609271523
27.5999724,25.15533411488863,135.65130789847416,30708.0,2.517412935323383
27.7999722,37.71110224173485,139.83727600213783,30066.0,2.300469483568075
27.999972,15.959043101670447,67.36091849473382,24245.0,1.0140845070422535
28.1999718,7.396717062634989,20.273296324303143,23150.0,0.9765258215962441
28.399971599999997,,79.85845494681537,21858.0,0.7268292682926829
28.599971399999998,,195.29101772756198,25941.0,2.0469483568075115
28.799971199999998,14.783245459871118,57.2488971060759,25605.0,2.0375586854460095
28.999971,12.499035486806187,18.490018819050785,27475.0,2.0469483568075115
29.1999708,43.265408395704526,140.1537687985337,30730.0,2.8834355828220857
29.3999706,23.38879636023886,104.70405935549,24617.0,3.3956834532374103
29.5999704,12.138373374476526,43.482290038612945,22685.0,3.9838709677419355
29.799970199999997,8.8438119839476,49.274092377602635,21679.0,4.159663865546219
29.999969999999998,7.7565511411665256,20.406488782268315,21294.0,4.125
30.199969799999998,4.324952492325683,13.357596513052588,20523.0,4.25
30.3999696,4.991356668735972,4.868311249723335,20941.0,4.169491525423729
30.5999694,11.202009345794393,27.235413303188086,21400.0,3.896
30.7999692,10.926431496515555,474.383995543216,27838.0,2.2253521126760565
30.999969,22.256849468633693,401.7576105461967,22301.0,3.4732824427480917
31.199968799999997,34.51036364376756,177.188910276244,24557.0,1.4933333333333334
31.399968599999998,18.41349717183538,99.78597527639843,25635.0,1.9558823529411764
31.599968399999998,4.9949196302157075,32.86071808801687,24014.0,2.0606060606060606
31.7999682,3.9310007236198015,13.044947889190727,23493.0,2.108527131782946
31.999968,3.6405107881990313,11.44013002214348,22710.0,2.227642276422764
32.199967799999996,3.124049513704686,5.820409814788624,22620.0,2.2459016393442623
32.3999676,,1.919501244443544,22110.0,2.2148760330578514
32.5999674,,3.3063629394215264,22373.0,2.2295081967213113
32.7999672,10.50978500551268,24.014277836741226,21768.0,1.9850746268656716
32.999967,39.06182129500293,195.4354575674548,22193.0,1.3178807947019868
33.1999668,,270.50407973451587,21961.0,3.658333333333333
33.3999666,,115.52878718468831,29115.0,3.3642857142857143
33.5999664,7.87725727238383,48.48279641143344,26470.0,3.53125
33.7999662,15.203843913803144,91.638253478418,25755.0,1.8571428571428572
33.999966,8.714888745796666,137.55918009032388,27954.0,3.0068965517241377
34.1999658,6.839951269653938,26.897792779763254,26267.0,3.2058823529411766
34.3999656,8.499175704989154,39.76320212096477,23050.0,3.683333333333333
34.599965399999995,4.5420061685770845,28.21514452496197,21723.0,3.8275862068965516
34.799965199999995,5.914404533406453,16.497733777019327,21882.0,3.8275862068965516
34.999964999999996,4.617232928059974,16.102560744786487,20809.0,3.9292035398230087
