t,motion,speed,area,elong
0.0,,,17683.0,2.135593220338983
0.19999979999999998,13.09837120649537,146.54613239766937,20199.0,3.9338842975206614
0.39999959999999996,,187.11627425273156,13227.0,1.8
0.5999994,,194.86467199498847,19367.0,4.068376068376068
0.7999991999999999,12.027054677731044,23.12030049552922,17594.0,4.085470085470085
0.999999,9.639249886000911,14.33660405211748,17544.0,4.076923076923077
1.1999988,8.588680726946377,19.303575606872997,17828.0,3.966666666666667
1.3999986,13.885293120975941,26.328698413739126,17706.0,3.9916666666666667
1.5999983999999998,33.76255043633293,132.23224919033055,21314.0,2.0661157024793386
1.7999981999999999,17.05797315966055,110.72507294915064,20268.0,2.024
1.999998,6.856878161149782,13.244722502755526,19969.0,2.0491803278688523
2.1999978,,61.26915839890362,16324.0,2.26
2.3999976,,13.019240021646239,16565.0,2.26
2.5999974,,56.30689800212455,20554.0,2.1724137931034484
2.7999972,11.32811415683553,39.50945111662865,23056.0,1.9224806201550388
2.999997,4.415880041551872,13.217135810461293,22141.0,2.048780487804878
3.1999967999999996,3.3154833348721264,6.598048543630575,21662.0,2.075
3.3999965999999997,,50.72716279294532,17429.0,2.2941176470588234
3.5999963999999998,,177.13775567739378,25411.0,3.732283464566929
3.7999962,12.386756132438675,42.02380302174475,27273.0,3.8688524590163933
3.999996,5.81026045777427,33.77336270254944,25340.0,3.8225806451612905
4.1999958,4.186273631395037,131.81459426195357,22322.0,2.081967213114754
4.3999956,,60.96180288184456,17949.0,2.238095238095238
4.5999954,8.394665349469005,25.06758353157062,16196.0,2.1538461538461537
4.7999952,,73.60157713227382,19298.0,2.093220338983051
4.999995,6.40559928265418,16.597237377196794,20074.0,2.0672268907563027
5.1999948,2.8223783241344704,1.5073628072676302,19930.0,2.0840336134453783
5.399994599999999,,3.3878777584529858,19681.0,2.076923076923077
5.5999944,,70.11101808702865,22343.0,2.12396694214876
5.7999941999999995,4.724982981620149,9.452863538969668,22035.0,2.2564102564102564
5.999994,2.9705367679973955,126.30759901537094,24573.0,4.068376068376068
6.1999938,3.2781761877597586,1.7279795020443394,24542.0,4.086206896551724
6.399993599999999,2.7614488265971318,2.550244390279985,24544.0,4.068376068376068
6.5999934,,155.26748092759775,16713.0,2.5208333333333335
6.799993199999999,,155.2096660310495,24510.0,4.068376068376068
6.999993,,231.76065331612347,17360.0,2.0934579439252334
7.1999927999999995,,66.17542108092461,21103.0,2.0
7.3999926,,53.24699898786508,16293.0,2.25
7.5999924,,53.56924821831656,21480.0,1.991869918699187
7.799992199999999,14.229739455880235,38.486612134493065,20841.0,1.959016393442623
7.999992,4.264975124378109,9.311975060961066,20100.0,2.093220338983051
8.1999918,3.5853462964819083,3.9011602683547975,19954.0,2.0847457627118646
8.3999916,2.992541049259111,1.2289854063967847,19976.0,2.0672268907563027
8.5999914,3.013261935742168,1.428001774118426,19982.0,2.0840336134453783
8.7999912,2.7116230261842893,0.9034425032260264,20012.0,2.0756302521008405
8.999991,,4.070679503018489,19795.0,1.9491525423728813
9.1999908,,64.15998719640524,25808.0,2.2
9.399990599999999,,138.06464613133656,19281.0,2.2666666666666666
9.5999904,,40.50603793668638,23403.0,1.8372093023255813
9.7999902,,32.670491703772,22680.0,2.0161290322580645
9.99999,,35.77094605533981,22283.0,1.9603174603174602
10.199989799999999,10.10301823063266,47.048583124488786,23093.0,1.8484848484848484
10.3999896,,201.4403227880186,20904.0,1.3884892086330936
10.5999894,,148.96878345808793,22743.0,3.00709219858156
10.799989199999999,8.636177896037252,143.55452964260326,21046.0,1.4859154929577465
10.999989,,6.072688545711945,20983.0,1.3884892086330936
11.1999888,,10.175759819495113,20683.0,1.5179856115107915
11.399988599999999,,27.531277161960187,19788.0,1.378787878787879
11.599988399999999,3.6928149763335636,16.15460880949887,18803.0,1.3875968992248062
11.7999882,,34.2316558507692,16973.0,1.4830508474576272
11.999988,,13.273481278672975,15029.0,1.5267857142857142
12.199987799999999,,63.63006564757521,18281.0,1.8846153846153846
12.3999876,4.924140843583381,10.808216756880482,18943.0,1.8778625954198473
12.5999874,,40.93090163950103,15617.0,1.5486725663716814
12.799987199999999,,39.47652709528112,18615.0,1.3692307692307693
12.999986999999999,,43.72281988576659,14302.0,1.650943396226415
13.1999868,,55.26558900380444,17839.0,1.44
13.3999866,,2.2147739945749194,17340.0,1.4471544715447155
13.599986399999999,,35.31914703869265,17169.0,1.9504132231404958
13.7999862,3.7149414180456577,9.64780069539395,16558.0,1.9666666666666666
13.999986,3.1863955458726703,5.732665224847977,16524.0,2.0254237288135593
14.199985799999999,11.270845204178537,111.51930442807283,21060.0,3.738095238095238
14.399985599999999,,119.88083998491608,15876.0,2.144230769230769
14.5999854,,147.78464293293987,22708.0,3.4878048780487805
14.7999852,4.13326333289583,17.255037685164506,22857.0,3.424
14.999984999999999,3.857465125915013,9.139926612111347,21721.0,3.5454545454545454
15.1999848,,18.092438495417387,22255.0,3.328
15.3999846,,9.073152045433936,22938.0,3.424
15.599984399999999,15.864862807778666,39.83058789176777,26277.0,3.338582677165354
15.799984199999999,6.886723453596753,68.03201949513206,22423.0,1.9924812030075187
15.999984,,77.2792893694743,22543.0,1.046242774566474
