session,mouse,sex,day,phase,fps,nUsed,guardMin,session_s,period,kind,pos,stim_code,stimulus,n_del,dur_s,dur_min,truncated,uncertain_pct,behaviour,class,n_bouts,total_dur_s,rate_per_min,dur_pct_time,n_per_delivery,dur_s_per_delivery
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block3_Pin prick,stimulus,3,3,Pin prick,31,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,32,,6.400006400006401,,1.032258064516129,
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block3_Pin prick,stimulus,3,3,Pin prick,31,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,5,,1.0000010000010002,,0.16129032258064516,
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block4_Light touch,stimulus,4,4,Light touch,17,279.0330543,4.650550905,1,0.0,attending,affective,3,1.7999981999999999,0.645084864413499,0.6450842193286346,0.17647058823529413,0.10588224705882353
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block4_Light touch,stimulus,4,4,Light touch,17,279.0330543,4.650550905,1,0.0,lickbite,affective,2,0.6333327,0.43005657627566596,0.22697407717118623,0.11764705882352941,0.03725486470588235
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block4_Light touch,stimulus,4,4,Light touch,17,279.0330543,4.650550905,1,0.0,guarding,affective,1,0.999999,0.21502828813783298,0.3583801218492414,0.058823529411764705,0.05882347058823529
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block4_Light touch,stimulus,4,4,Light touch,17,279.0330543,4.650550905,1,0.0,escape,affective,12,10.0333233,2.580339457653996,3.5957472225540554,0.7058823529411765,0.5901954882352941
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block4_Light touch,stimulus,4,4,Light touch,17,279.0330543,4.650550905,1,0.0,withdrawal,reflexive,14,,3.010396033929662,,0.8235294117647058,
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block4_Light touch,stimulus,4,4,Light touch,17,279.0330543,4.650550905,1,0.0,flinch,reflexive,7,,1.505198016964831,,0.4117647058823529,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,escape,affective,24,22.8333105,4.800004800004801,7.611111111111112,,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,0,,0.0,,,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,0,,0.0,,,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block1_Heat,stimulus,1,1,Heat,15,299.99969999999996,4.999994999999999,0,0.0,attending,affective,5,2.7999972,1.0000010000010002,0.9333333333333336,0.3333333333333333,0.18666648
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block1_Heat,stimulus,1,1,Heat,15,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,34,18.0666486,6.800006800006801,6.022222222222223,2.2666666666666666,1.20444324
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block1_Heat,stimulus,1,1,Heat,15,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,8,3.6333297,1.6000016000016002,1.2111111111111112,0.5333333333333333,0.24222198
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block1_Heat,stimulus,1,1,Heat,15,299.99969999999996,4.999994999999999,0,0.0,escape,affective,38,27.7999722,7.600007600007601,9.266666666666667,2.533333333333333,1.85333148
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block1_Heat,stimulus,1,1,Heat,15,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,35,,7.000007000007001,,2.3333333333333335,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block1_Heat,stimulus,1,1,Heat,15,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,2,,0.40000040000040005,,0.13333333333333333,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block2_Light touch,stimulus,2,2,Light touch,30,299.99969999999996,4.999994999999999,0,0.0,attending,affective,4,0.6999993,0.8000008000008001,0.2333333333333334,0.13333333333333333,0.02333331
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block2_Light touch,stimulus,2,2,Light touch,30,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,8,6.333327,1.6000016000016002,2.111111111111111,0.26666666666666666,0.2111109
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block2_Light touch,stimulus,2,2,Light touch,30,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,3,3.9333294,0.6000006000006001,1.3111111111111113,0.1,0.13111098
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block2_Light touch,stimulus,2,2,Light touch,30,299.99969999999996,4.999994999999999,0,0.0,escape,affective,5,4.9333284,1.0000010000010002,1.6444444444444446,0.16666666666666666,0.16444428
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block2_Light touch,stimulus,2,2,Light touch,30,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,16,,3.2000032000032004,,0.5333333333333333,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block2_Light touch,stimulus,2,2,Light touch,30,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,7,,1.4000014000014003,,0.23333333333333334,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block3_Pin prick,stimulus,3,3,Pin prick,21,299.99969999999996,4.999994999999999,0,0.0,attending,affective,2,0.4666662,0.40000040000040005,0.15555555555555556,0.09523809523809523,0.022222199999999998
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block3_Pin prick,stimulus,3,3,Pin prick,21,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,8,1.7999981999999999,1.6000016000016002,0.6000000000000001,0.38095238095238093,0.08571419999999999
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block3_Pin prick,stimulus,3,3,Pin prick,21,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,12,7.2666594,2.4000024000024003,2.4222222222222225,0.5714285714285714,0.3460314
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block3_Pin prick,stimulus,3,3,Pin prick,21,299.99969999999996,4.999994999999999,0,0.0,escape,affective,26,22.2999777,5.200005200005201,7.4333333333333345,1.2380952380952381,1.0619037
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block3_Pin prick,stimulus,3,3,Pin prick,21,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,18,,3.6000036000036006,,0.8571428571428571,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block3_Pin prick,stimulus,3,3,Pin prick,21,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,15,,3.0000030000030002,,0.7142857142857143,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block4_Mild touch,stimulus,4,4,Mild touch,19,297.1997028,4.95332838,1,0.0,attending,affective,4,0.4666662,0.8075378196508748,0.1570210856886496,0.21052631578947367,0.024561378947368418
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block4_Mild touch,stimulus,4,4,Mild touch,19,297.1997028,4.95332838,1,0.0,lickbite,affective,2,0.6333327,0.4037689098254374,0.21310004486316733,0.10526315789473684,0.033333299999999996
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block4_Mild touch,stimulus,4,4,Mild touch,19,297.1997028,4.95332838,1,0.0,guarding,affective,2,1.999998,0.4037689098254374,0.6729475100942126,0.10526315789473684,0.10526305263157894
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block4_Mild touch,stimulus,4,4,Mild touch,19,297.1997028,4.95332838,1,0.0,escape,affective,8,6.799993199999999,1.6150756393017496,2.2880215343203227,0.42105263157894735,0.35789437894736836
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block4_Mild touch,stimulus,4,4,Mild touch,19,297.1997028,4.95332838,1,0.0,withdrawal,reflexive,19,,3.835804643341655,,1.0,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,block4_Mild touch,stimulus,4,4,Mild touch,19,297.1997028,4.95332838,1,0.0,flinch,reflexive,9,,1.8169600942144684,,0.47368421052631576,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,escape,affective,17,32.299967699999996,3.4000034000034005,10.766666666666667,,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,0,,0.0,,,
4,M1,M,1,Baseline (no injection),30.00003000003,50771,0.0,1692.3649742999999,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,0,,0.0,,,
