mouse,behaviour,stimulus,n_deliv_day1,n_deliv_day2,rate_day1,rate_day2,rate_ratio,p_rate,rr_lo,rr_hi,p_day1,p_day2,delta,odds_ratio,ci_lo,ci_hi,p_fisher,min_detectable_delta,q_fisher,q_rate,change_index,change_index_lo,change_index_hi
F3,guarding,Heat,15,14,1.0666666666666667,0.42857142857142855,0.40178571428571425,0.5708812545576243,0.17029527281410392,1.0461228274967245,0.4,0.42857142857142855,0.028571428571428525,0.8947368421052632,0.2146088905153394,3.7302928816142322,1.0,0.38,1.0,0.6404116637665657,0.40178571428571425,0.17029527281410392,1.0461228274967245
F3,guarding,Light touch,30,17,0.06666666666666667,0.23529411764705882,3.5294117647058822,0.10361170215323283,0.6768550417898445,14.907128964042927,0.06666666666666667,0.23529411764705882,0.16862745098039217,0.2631578947368421,0.0492319478597336,1.4066491490369721,0.17015865689574358,0.36,0.25312858050606485,0.14741502338874587,3.5294117647058822,0.6768550417898445,14.907128964042927
F3,guarding,Mild touch,19,18,0.2631578947368421,0.0,0.0,0.0452289129184851,0.005305878514708524,1.735479625325488,0.21052631578947367,0.0,-0.21052631578947367,10.741935483870968,0.5354885362687024,215.4839368619933,0.10501930501930501,0.42,0.16728738852632655,0.07328759037717493,0.0,0.005305878514708524,1.735479625325488
F3,guarding,Pin prick,21,19,2.142857142857143,0.5789473684210527,0.27017543859649124,0.0021904957896239172,0.14628706219320775,0.5334556959706828,0.8571428571428571,0.5789473684210527,-0.27819548872180444,3.906832298136646,0.9199906565217769,16.590753935991057,0.07753923278116827,0.39,0.1316703952887763,0.006084710526733103,0.27017543859649124,0.14628706219320775,0.5334556959706828
F3,lickbite,ALL,85,68,0.8470588235294118,0.0,0.0,1.3732497647692312e-09,0.0005340663459111205,0.13915179396674518,0.4235294117647059,0.0,-0.4235294117647059,101.02020202020202,6.053829397590585,1685.7232911558483,9.928964594388177e-12,0.21,8.936068134949359e-10,3.4331244119230776e-08,0.0,0.0005340663459111205,0.13915179396674518
F3,lickbite,Heat,15,14,1.5333333333333334,0.0,0.0,0.002061380106586974,0.0013845972633907834,0.375324800110143,0.5333333333333333,0.0,-0.5333333333333333,32.86666666666667,1.6604866426354825,650.5428890793628,0.002198900549725138,0.41,0.006943896472816225,0.005913795387749515,0.0,0.0013845972633907834,0.375324800110143
F3,lickbite,Light touch,30,17,0.4,0.0,0.0,0.008624730526238591,0.004179164272573902,1.1922716210599986,0.3333333333333333,0.0,-0.3333333333333333,17.926829268292682,0.9786133530789259,328.3944640683812,0.007989200408050129,0.29,0.020397899081169853,0.019350356949894277,0.0,0.004179164272573902,1.1922716210599986
F3,lickbite,Mild touch,19,18,0.2631578947368421,0.0,0.0,0.0452289129184851,0.005305878514708524,1.735479625325488,0.21052631578947367,0.0,-0.21052631578947367,10.741935483870968,0.5354885362687024,215.4839368619933,0.10501930501930501,0.42,0.16728738852632655,0.07328759037717493,0.0,0.005305878514708524,1.735479625325488
F3,lickbite,Pin prick,21,19,1.5238095238095237,0.0,0.0,2.1500476146095233e-05,0.0010411774946875918,0.27770257202845444,0.6666666666666666,0.0,-0.6666666666666666,75.4,3.9767650312513583,1429.5941438136874,5.511629538325867e-06,0.31,5.511629538325867e-05,0.0001635905793724637,0.0,0.0010411774946875918,0.27770257202845444
F3,withdrawal,ALL,85,68,1.5529411764705883,1.1176470588235294,0.7196969696969697,0.04797553335505204,0.5446611492688654,0.956279270710794,0.8,0.7352941176470589,-0.06470588235294117,1.433946251768034,0.6787845699991604,3.029240710292129,0.43884484652320144,0.15,0.5574506092213355,0.07598800324170077,0.7196969696969697,0.5446611492688654,0.956279270710794
F3,withdrawal,Heat,15,14,2.8,1.3571428571428572,0.48469387755102045,0.0007078599720197191,0.28759853418245435,0.8402937651414932,1.0,0.8571428571428571,-0.1428571428571429,6.2,0.27200020665719377,141.32342203859628,0.22413793103448276,0.36,0.31767580776540866,0.002572522983339644,0.48469387755102045,0.28759853418245435,0.8402937651414932
F3,withdrawal,Light touch,30,17,1.0666666666666667,0.6470588235294118,0.6066176470588236,0.5198845309319609,0.31873084657628575,1.2233466278189684,0.5,0.5294117647058824,0.02941176470588236,0.8947368421052632,0.2797131865796542,2.8620531852992355,1.0,0.36,1.0,0.5946391693666219,0.6066176470588236,0.31873084657628575,1.2233466278189684
F3,withdrawal,Mild touch,19,18,1.3157894736842106,0.9444444444444444,0.7177777777777777,0.10194515895565577,0.3942274973887767,1.331101016665168,1.0,0.5555555555555556,-0.4444444444444444,31.571428571428573,1.6536933317072748,602.7448275501995,0.001133391455972101,0.31,0.003849254001414683,0.1462328099773751,0.7177777777777777,0.3942274973887767,1.331101016665168
F3,withdrawal,Pin prick,21,19,1.5714285714285714,1.5263157894736843,0.9712918660287082,0.9882411746946054,0.5933660551011273,1.5964786227027081,0.9047619047619048,1.0,0.09523809523809523,0.2,0.009004247582742046,4.442347862209592,0.48846153846153845,0.37,0.6063660477453581,0.9939207216756089,0.9712918660287082,0.5933660551011273,1.5964786227027081
M1,attending,ALL,100,64,0.82,0.125,0.1524390243902439,7.370613336357014e-08,0.07945988709270255,0.3261535145582872,0.52,0.125,-0.395,7.195269860521528,3.1691648217683617,16.336136262184464,1.6359580852834852e-07,0.21,2.453937127925228e-06,1.1725975762386159e-06,0.1524390243902439,0.07945988709270255,0.3261535145582872
M1,attending,Heat,22,19,1.4545454545454546,0.0,0.0,3.772103171960357e-06,0.0010907573753870005,0.29092650402980935,0.7272727272727273,0.0,-0.7272727272727273,99.0,5.180274456922035,1891.9846972400503,7.332544840344834e-07,0.27,9.42755765187193e-06,4.1257378443316406e-05,0.0,0.0010907573753870005,0.29092650402980935
M1,attending,Light touch,28,12,0.5,0.0,0.0,0.020468042380435238,0.00479950648330026,1.348841725597143,0.35714285714285715,0.0,-0.35714285714285715,14.18918918918919,0.7603630609077943,264.78546920234726,0.018770530742467227,0.31,0.0412036040688305,0.04024615074804681,0.0,0.00479950648330026,1.348841725597143
M1,attending,Mild touch,26,17,0.6538461538461539,0.0,0.0,0.00034528809952226225,0.0026277099417863765,0.7266668363415058,0.5384615384615384,0.0,-0.5384615384615384,40.6,2.2090999218078773,746.1681491758961,0.00014967486103562808,0.35,0.0008164083329216077,0.0014737906686925826,0.0,0.0026277099417863765,0.7266668363415058
M1,attending,Pin prick,24,16,0.7916666666666666,0.5,0.6315789473684211,0.6346761372015075,0.2921574143597183,1.4633029041427354,0.5,0.5,0.0,1.0,0.2916212438320536,3.4291054617951833,1.0,0.38,1.0,0.7029640760143279,0.6315789473684211,0.2921574143597183,1.4633029041427354
M1,escape,ALL,100,64,0.62,0.03125,0.05040322580645162,8.090178133717071e-10,0.017654744223783134,0.2212578075607459,0.49,0.03125,-0.45875,24.02912621359223,6.399850801903126,90.22068239732153,2.570611676423001e-11,0.22,1.1567752543903504e-09,2.8315623468009747e-08,0.05040322580645162,0.017654744223783134,0.2212578075607459
M1,escape,Heat,22,19,0.9090909090909091,0.10526315789473684,0.11578947368421053,2.82539118932444e-05,0.037985306709889255,0.5249220515786396,0.7727272727272727,0.10526315789473684,-0.6674641148325359,22.272727272727273,4.340889381414166,114.27943367763932,2.524217934412129e-05,0.4,0.0002065269219064469,0.00019777738325271082,0.11578947368421053,0.037985306709889255,0.5249220515786396
M1,escape,Light touch,28,12,0.8928571428571429,0.0,0.0,0.002248240521403789,0.0027852169261594877,0.7515436204677052,0.5357142857142857,0.0,-0.5357142857142857,28.703703703703702,1.549015167224493,531.888017459682,0.0010982532514885283,0.37,0.003849254001414683,0.006147532675713485,0.0,0.0027852169261594877,0.7515436204677052
M1,escape,Mild touch,26,17,0.46153846153846156,0.0,0.0,0.0011768695797777006,0.0036219423695640486,1.0333020715853316,0.46153846153846156,0.0,-0.46153846153846156,30.17241379310345,1.641721107169944,554.5244866051543,0.0010630814284872858,0.35,0.003849254001414683,0.0036131960782648702,0.0,0.0036219423695640486,1.0333020715853316
M1,escape,Pin prick,24,16,0.20833333333333334,0.0,0.0,0.05701998117919946,0.007539932626164747,2.466207888620431,0.20833333333333334,0.0,-0.20833333333333334,9.307692307692308,0.4782717220485791,181.13790153346153,0.0712331764963344,0.42,0.12211401685085896,0.0883052805872558,0.0,0.007539932626164747,2.466207888620431
M1,flinch,ALL,100,64,2.09,0.421875,0.20185406698564595,2.365383502802489e-13,0.13782335638356896,0.305221106962054,0.85,0.34375,-0.50625,10.419354838709678,4.950148111638973,21.93125393555103,3.8572843147223604e-11,0.12,1.3886223533000497e-09,4.1394211299043556e-11,0.20185406698564595,0.13782335638356896,0.305221106962054
M1,flinch,Heat,22,19,3.590909090909091,0.5789473684210527,0.16122584943371088,3.877566154530663e-07,0.09025009461685692,0.31085074835730775,1.0,0.47368421052631576,-0.5263157894736843,49.73684210526316,2.6380762256256185,937.7111391151061,8.239947264337508e-05,0.3,0.0004943968358602505,5.654783975357217e-06,0.16122584943371088,0.09025009461685692,0.31085074835730775
M1,flinch,Light touch,28,12,1.3571428571428572,0.0,0.0,5.847057785617789e-05,0.0018616219348288393,0.4932653770169508,0.75,0.0,-0.75,71.66666666666667,3.764446048956886,1364.3736805669744,9.01903015362415e-06,0.25,8.544344356064984e-05,0.00035283969395969415,0.0,0.0018616219348288393,0.4932653770169508
M1,flinch,Mild touch,26,17,1.1923076923076923,0.11764705882352941,0.09867172675521822,6.482415111756055e-05,0.03348430869029129,0.44001393030091035,0.7307692307692307,0.11764705882352941,-0.6131221719457013,16.12,3.3231537326963783,78.19511852349862,0.00011965690033651096,0.26,0.0006730700643928742,0.0003781408815191032,0.09867172675521822,0.03348430869029129,0.44001393030091035
M1,flinch,Pin prick,24,16,2.5416666666666665,0.875,0.3442622950819672,0.00025413041174781524,0.19956509720885282,0.6267346457322005,0.9583333333333334,0.6875,-0.27083333333333337,7.492753623188406,1.0785544384442705,52.052409091916076,0.029397818871503084,0.37,0.0601319022371654,0.0011403287706632736,0.3442622950819672,0.19956509720885282,0.6267346457322005
M1,guarding,ALL,100,64,0.68,0.046875,0.06893382352941176,1.6254893577315053e-08,0.027272416900578807,0.23370681167130633,0.46,0.046875,-0.413125,14.99213630406291,4.766395306483098,47.156002913540156,2.2837963388309044e-09,0.21,5.138541762369535e-08,2.844606376030134e-07,0.06893382352941176,0.027272416900578807,0.23370681167130633
M1,guarding,Heat,22,19,0.9545454545454546,0.15789473684210525,0.16541353383458646,0.00023969200169959422,0.06090672331208121,0.5833538827708032,0.7272727272727273,0.15789473684210525,-0.569377990430622,11.967032967032967,2.7577483713540514,51.93000185282963,0.00043663692508821476,0.27,0.0021241796355642877,0.001103844744669184,0.16541353383458646,0.06090672331208121,0.5833538827708032
M1,guarding,Light touch,28,12,0.0,0.0,,,0.046295887736864,117.60103781548611,0.0,0.0,0.0,0.43859649122807015,0.00822836025388639,23.378519678537,1.0,0.4,1.0,,,0.046295887736864,117.60103781548611
M1,guarding,Mild touch,26,17,0.5769230769230769,0.0,0.0,0.007763380819448182,0.0029518737336877592,0.824570301715885,0.34615384615384615,0.0,-0.34615384615384615,19.0,1.0247016411565706,352.2976693904215,0.006704686168518752,0.3,0.01774769868137317,0.01764404731692769,0.0,0.0029518737336877592,0.824570301715885
M1,guarding,Pin prick,24,16,1.3333333333333333,0.0,0.0,5.206307422617412e-07,0.0014130265999331608,0.37688206203861674,0.875,0.0,-0.875,202.71428571428572,9.775862891964392,4203.524751398764,1.5417145561750674e-08,0.4,2.775086201115121e-07,7.0084907612157475e-06,0.0,0.0014130265999331608,0.37688206203861674
M1,lickbite,ALL,100,64,0.4,0.03125,0.078125,3.3662198611647e-05,0.026889382838883223,0.34596262882623596,0.29,0.03125,-0.25875,10.314685314685315,2.7145635536471096,39.19331083556418,1.1721155447533758e-05,0.18,0.00010549039902780382,0.00021818091692734167,0.078125,0.026889382838883223,0.34596262882623596
M1,lickbite,Heat,22,19,1.0,0.10526315789473684,0.10526315789473684,7.14784653847481e-05,0.034829596837881074,0.4752309243876858,0.7272727272727273,0.10526315789473684,-0.6220095693779905,17.76923076923077,3.565237347314263,88.56228390180887,9.629849940221899e-05,0.27,0.0005591525771741747,0.0004035074658816425,0.10526315789473684,0.034829596837881074,0.4752309243876858
M1,lickbite,Light touch,28,12,0.39285714285714285,0.0,0.0,0.04431356404453159,0.005977985622934181,1.721642727285111,0.2857142857142857,0.0,-0.2857142857142857,10.365853658536585,0.5492794405893151,195.62159827958143,0.07898920592419043,0.27,0.132879038003311,0.07315918592257574,0.0,0.005977985622934181,1.721642727285111
M1,lickbite,Mild touch,26,17,0.2692307692307692,0.0,0.0,0.06078154239512566,0.005823054999056899,1.7853174217921324,0.19230769230769232,0.0,-0.19230769230769232,8.953488372093023,0.462531032894217,173.3180010162454,0.13904869945709425,0.4,0.2139210760878373,0.0924936514708434,0.0,0.005823054999056899,1.7853174217921324
M1,lickbite,Pin prick,24,16,0.0,0.0,,,0.02976164211655544,75.60066716709824,0.0,0.0,0.0,0.673469387755102,0.01271848777331735,35.66155224796275,1.0,0.33,1.0,,,0.02976164211655544,75.60066716709824
M1,withdrawal,ALL,100,64,1.6,0.984375,0.615234375,8.156919325865562e-06,0.46230047064457,0.8266336753423544,0.93,0.734375,-0.19562500000000005,4.5929824561403505,1.8231631917288118,11.570817104095484,0.0011069886973929196,0.17,0.003849254001414683,7.930338233480407e-05,0.615234375,0.46230047064457,0.8266336753423544
M1,withdrawal,Heat,22,19,1.7727272727272727,1.1578947368421053,0.6531713900134953,0.028388549911618346,0.39303258791990464,1.1068287812633364,1.0,0.7894736842105263,-0.21052631578947367,13.064516129032258,0.6552951244415489,260.4652092157731,0.03827392120075047,0.3,0.07467632161942288,0.0528510237716299,0.6531713900134953,0.39303258791990464,1.1068287812633364
M1,withdrawal,Light touch,28,12,1.1785714285714286,0.3333333333333333,0.2828282828282828,0.003184039908434257,0.11715882194835221,0.8385210856254276,0.7857142857142857,0.3333333333333333,-0.4523809523809524,6.538461538461538,1.5524867959070345,27.53741893499547,0.01075607767683931,0.45,0.02581458642441434,0.008316522148895448,0.2828282828282828,0.11715882194835221,0.8385210856254276
M1,withdrawal,Mild touch,26,17,1.6923076923076923,0.9411764705882353,0.5561497326203209,0.0008960876505650962,0.3223293909775076,0.9976927401761125,1.0,0.8235294117647058,-0.17647058823529416,12.793103448275861,0.617108047850804,265.21043828269114,0.05510088323474596,0.32,0.10018342406317447,0.0030899801545020097,0.5561497326203209,0.3223293909775076,0.9976927401761125
M1,withdrawal,Pin prick,24,16,1.8333333333333333,1.3125,0.7159090909090909,0.08017457687755113,0.4331117041473019,1.2126612384383058,0.9583333333333334,0.875,-0.08333333333333337,2.7011494252873565,0.3218113214163551,22.672316765047807,0.5530364372469636,0.37,0.6636437246963564,0.11692125794642873,0.7159090909090909,0.4331117041473019,1.2126612384383058
M2,attending,ALL,83,70,1.0240963855421688,0.2857142857142857,0.2789915966386554,1.8501542461348472e-05,0.17556458129588848,0.46036117758102757,0.5301204819277109,0.22857142857142856,-0.30154905335628235,3.7211354046797083,1.851969060807618,7.476825068515129,0.0002263288078215941,0.22,0.001159244424708467,0.00015417952051123728,0.2789915966386554,0.17556458129588848,0.46036117758102757
M2,attending,Heat,16,19,0.875,0.15789473684210525,0.18045112781954886,0.019988556163245873,0.06325924863362244,0.6531438146606168,0.5,0.15789473684210525,-0.34210526315789475,4.714285714285714,1.0574177278807269,21.017701150576155,0.06524709995232797,0.4,0.11292767299441378,0.040206865845609514,0.18045112781954886,0.06325924863362244,0.6531438146606168
M2,attending,Light touch,23,19,0.6086956521739131,0.15789473684210525,0.25939849624060146,0.04014579592227442,0.09093516991083225,0.9388942335746366,0.43478260869565216,0.15789473684210525,-0.2768878718535469,3.6666666666666665,0.8974973409668521,14.979926770547394,0.09281636081400046,0.35,0.15469393469000076,0.06755302198459638,0.25939849624060146,0.09093516991083225,0.9388942335746366
M2,attending,Mild touch,21,15,0.9523809523809523,0.2,0.21000000000000002,0.05757601218301272,0.07693718769219025,0.7425883483036229,0.47619047619047616,0.2,-0.27619047619047615,3.260869565217391,0.7642845342920804,13.912711620169231,0.1589605734767025,0.38,0.23844086021505376,0.088384229228309,0.21000000000000002,0.07693718769219025,0.7425883483036229
M2,attending,Pin prick,23,17,1.608695652173913,0.6470588235294118,0.40222575516693165,0.014869194146831077,0.2142973832058939,0.8032932296577561,0.6956521739130435,0.4117647058823529,-0.28388746803069054,3.08,0.8614944029283296,11.011563125372046,0.10815877056144024,0.29,0.17077700614964247,0.031733036288968765,0.40222575516693165,0.2142973832058939,0.8032932296577561
M2,escape,ALL,83,70,0.8313253012048193,0.08571428571428572,0.1031055900621118,1.291704757336914e-09,0.049632919031525946,0.24776924130266278,0.5421686746987951,0.08571428571428572,-0.4564543889845094,11.727272727272727,4.703232230816976,29.241363996169348,7.384117297940022e-10,0.22,1.8987730194702915e-08,3.4331244119230776e-08,0.1031055900621118,0.049632919031525946,0.24776924130266278
M2,escape,Heat,16,19,1.0,0.15789473684210525,0.15789473684210525,0.039345712401405664,0.056366072857577665,0.566087005788538,0.4375,0.15789473684210525,-0.27960526315789475,3.7218045112781954,0.8312733946474388,16.66338524649353,0.13156031954697137,0.38,0.20414532343495556,0.06684951136161156,0.15789473684210525,0.056366072857577665,0.566087005788538
M2,escape,Light touch,23,19,0.391304347826087,0.0,0.0,0.010042463631063429,0.003708044453415151,1.0947030705273941,0.30434782608695654,0.0,-0.30434782608695654,17.727272727272727,0.9400971427295977,334.2805589586796,0.010954904247587174,0.29,0.02594582584954857,0.02196788919295125,0.0,0.003708044453415151,1.0947030705273941
M2,escape,Mild touch,21,15,1.0476190476190477,0.0,0.0,1.759508350300921e-06,0.0018871679047068328,0.5128855954755456,0.8571428571428571,0.0,-0.8571428571428571,163.85714285714286,7.844925837828127,3422.4878374043838,2.931085776759714e-07,0.42,4.058426460128834e-06,2.1993854378761513e-05,0.0,0.0018871679047068328,0.5128855954755456
M2,escape,Pin prick,23,17,0.9565217391304348,0.17647058823529413,0.18449197860962568,0.007369943759434565,0.0682432669538812,0.64903642748931,0.5652173913043478,0.17647058823529413,-0.3887468030690536,5.326530612244898,1.2890547906684966,22.009869998208913,0.0218498364883237,0.35,0.04627024197527371,0.01722093464244967,0.18449197860962568,0.0682432669538812,0.64903642748931
M2,flinch,ALL,83,70,1.8795180722891567,0.4142857142857143,0.22042124542124542,2.665266569000237e-09,0.15081076387558404,0.33124025721211603,0.7108433734939759,0.2714285714285714,-0.43941480206540445,6.413919413919414,3.178332155927679,12.94338043666335,6.131268527878621e-08,0.18,1.003298486380138e-06,5.3189995983889844e-08,0.22042124542124542,0.15081076387558404,0.33124025721211603
M2,flinch,Heat,16,19,4.625,0.631578947368421,0.13655761024182075,2.355728072233905e-06,0.07761476403075304,0.25721476945820615,1.0,0.3684210526315789,-0.631578947368421,55.0,2.8626110524832704,1056.7275625432453,6.25656269181755e-05,0.3,0.00041710417945450335,2.7483494176062228e-05,0.13655761024182075,0.07761476403075304,0.25721476945820615
M2,flinch,Light touch,23,19,0.391304347826087,0.3684210526315789,0.9415204678362572,0.7730425625718371,0.3668795077963336,2.4894323655936734,0.21739130434782608,0.2631578947368421,0.04576659038901601,0.7837837837837838,0.19970133041883548,3.0761789039362544,1.0,0.4,1.0,0.8248929783540944,0.9415204678362572,0.3668795077963336,2.4894323655936734
M2,flinch,Mild touch,21,15,1.380952380952381,0.26666666666666666,0.19310344827586207,0.00043120441863061767,0.07920116066148913,0.5758448947801162,0.8095238095238095,0.2,-0.6095238095238096,13.88888888888889,2.877377343593969,67.04064553693861,0.0005063450679352405,0.43,0.0022229783470327632,0.001754901703729258,0.19310344827586207,0.07920116066148913,0.5758448947801162
M2,flinch,Pin prick,23,17,1.9130434782608696,0.35294117647058826,0.18449197860962568,1.9971529591117046e-05,0.08677689025250519,0.4500496600227439,0.9130434782608695,0.23529411764705882,-0.6777493606138107,25.8,4.764167953936245,139.717996182321,2.7550540547437688e-05,0.38,0.0002156129260234254,0.00015886443992934012,0.18449197860962568,0.08677689025250519,0.4500496600227439
M2,guarding,ALL,83,70,0.5662650602409639,0.1,0.17659574468085107,0.0004711789007666739,0.08667375756040345,0.404396871699311,0.3253012048192771,0.1,-0.2253012048192771,4.12094395280236,1.7034926160709627,9.969035910062855,0.0008502543275513393,0.19,0.0033270821512878493,0.0018740069916856348,0.17659574468085107,0.08667375756040345,0.404396871699311
M2,guarding,Heat,16,19,1.375,0.0,0.0,0.0006679473180536523,0.0011351385892973426,0.30850261381987704,0.5,0.0,-0.5,39.0,2.013272585130886,755.4863714101169,0.0005468260719193128,0.4,0.00228903937082503,0.002487037886369982,0.0,0.0011351385892973426,0.30850261381987704
M2,guarding,Light touch,23,19,0.0,0.0,,,0.02401816732213246,61.01106473134244,0.0,0.0,0.0,0.8297872340425532,0.0157282206420456,43.77779721244036,1.0,0.3,1.0,,,0.02401816732213246,61.01106473134244
M2,guarding,Mild touch,21,15,0.6666666666666666,0.2,0.30000000000000004,0.06440212115281221,0.10516850085339734,1.0858515918732756,0.47619047619047616,0.2,-0.27619047619047615,3.260869565217391,0.7642845342920804,13.912711620169231,0.1589605734767025,0.38,0.23844086021505376,0.09715837242881152,0.30000000000000004,0.10516850085339734,1.0858515918732756
M2,guarding,Pin prick,23,17,0.4782608695652174,0.23529411764705882,0.4919786096256684,0.25645799543813275,0.17802627910038893,1.5743564266202998,0.391304347826087,0.23529411764705882,-0.15601023017902815,1.9655172413793103,0.5123726488277273,7.539938041185839,0.33256922105642905,0.33,0.43378594050838576,0.3182989305083208,0.4919786096256684,0.17802627910038893,1.5743564266202998
M2,lickbite,ALL,83,70,0.4578313253012048,0.05714285714285714,0.12481203007518797,5.0405830229513795e-05,0.052198906884352185,0.36796140195173405,0.3132530120481928,0.05714285714285714,-0.2561101549053356,6.810628019323672,2.3599893215847914,19.654603346445754,6.507493100711002e-05,0.19,0.0004183388421885644,0.0003150364389344612,0.12481203007518797,0.052198906884352185,0.36796140195173405
M2,lickbite,Heat,16,19,0.8125,0.0,0.0,0.0006519017720623768,0.0018540001364561675,0.5246811639570375,0.5,0.0,-0.5,39.0,2.013272585130886,755.4863714101169,0.0005468260719193128,0.4,0.00228903937082503,0.0024800610893677376,0.0,0.0018540001364561675,0.5246811639570375
M2,lickbite,Light touch,23,19,0.0,0.0,,,0.02401816732213246,61.01106473134244,0.0,0.0,0.0,0.8297872340425532,0.0157282206420456,43.77779721244036,1.0,0.3,1.0,,,0.02401816732213246,61.01106473134244
M2,lickbite,Mild touch,21,15,0.38095238095238093,0.0,0.0,0.04819810491330735,0.0047530913701166215,1.4268623075614941,0.23809523809523808,0.0,-0.23809523809523808,10.333333333333334,0.5264527481388943,202.82499835978922,0.06194295900178252,0.43,0.10931110412079267,0.07598800324170077,0.0,0.0047530913701166215,1.4268623075614941
M2,lickbite,Pin prick,23,17,0.7391304347826086,0.23529411764705882,0.31833910034602075,0.02524837364158586,0.1234646289270301,0.9803117406715492,0.5652173913043478,0.23529411764705882,-0.32992327365728896,3.857142857142857,1.012589331960052,14.69258123785478,0.054426261634270535,0.35,0.09996660300172139,0.04802679768779918,0.31833910034602075,0.1234646289270301,0.9803117406715492
M2,withdrawal,ALL,83,70,1.6626506024096386,0.9571428571428572,0.5756728778467909,3.0954408483719074e-05,0.4319939442450016,0.7730194915791382,0.8795180722891566,0.6571428571428571,-0.22237521514629943,3.6881720430107525,1.6392476405088627,8.298083024614584,0.001550296837430181,0.11,0.005073698740680593,0.00020834698017887837,0.5756728778467909,0.4319939442450016,0.7730194915791382
M2,withdrawal,Heat,16,19,2.5625,1.0,0.3902439024390244,0.0010730670305538822,0.2310202662231479,0.6777284432549989,1.0,0.631578947368421,-0.368421052631579,19.8,1.0305399788939773,380.42192251556844,0.009194410902190787,0.3,0.022671150169785503,0.003372903613896155,0.3902439024390244,0.2310202662231479,0.6777284432549989
M2,withdrawal,Light touch,23,19,1.173913043478261,0.631578947368421,0.5380116959064327,0.03506449207306958,0.28195731913247096,1.0737909413360993,0.782608695652174,0.42105263157894735,-0.3615560640732266,4.550802139037433,1.239222057789557,16.71193631398755,0.025814875892197577,0.4,0.05341008805282257,0.060159667772423306,0.5380116959064327,0.28195731913247096,1.0737909413360993
M2,withdrawal,Mild touch,21,15,1.3333333333333333,0.9333333333333333,0.7000000000000001,0.18794851976259663,0.3785050114479086,1.3403885886502804,0.8095238095238095,0.7333333333333333,-0.07619047619047625,1.5217391304347827,0.33831031657514327,6.844869540305794,0.6940287187784406,0.43,0.7985538387899735,0.24184552175334126,0.7000000000000001,0.3785050114479086,1.3403885886502804
M2,withdrawal,Pin prick,23,17,1.826086956521739,1.2941176470588236,0.7086834733893558,0.04734165269443616,0.4296797555720936,1.1939884153677798,0.9565217391304348,0.8823529411764706,-0.07416879795396425,2.4193548387096775,0.28890554938739643,20.26017793012072,0.564676113360324,0.36,0.6731238437407835,0.07598800324170077,0.7086834733893558,0.4296797555720936,1.1939884153677798
M3,attending,ALL,91,71,1.5934065934065933,0.4084507042253521,0.25633802816901413,1.2094241976489976e-10,0.1749304476720594,0.3860279272881839,0.7692307692307693,0.30985915492957744,-0.45937161430119183,7.213953488372093,3.604214322067322,14.438965134167132,4.972421591685439e-09,0.16,9.944843183370877e-08,6.189532458105198e-09,0.25633802816901413,0.1749304476720594,0.3860279272881839
M3,attending,Heat,20,21,2.05,0.38095238095238093,0.18583042973286876,0.0003568826255483658,0.09326274938489187,0.40799500445249526,0.75,0.2857142857142857,-0.4642857142857143,6.72027972027972,1.7665422084633216,25.565287544467157,0.004804479731375056,0.4,0.013304713102269387,0.0014870109397848576,0.18583042973286876,0.09326274938489187,0.40799500445249526
M3,attending,Light touch,25,17,0.84,0.058823529411764705,0.0700280112044818,0.012799435257785395,0.01960161972680365,0.5370266192577365,0.4,0.058823529411764705,-0.3411764705882353,7.451612903225806,1.1764026545886717,47.200280144672206,0.01584322476491925,0.33,0.03564725572106831,0.02765310086558573,0.0700280112044818,0.01960161972680365,0.5370266192577365
M3,attending,Mild touch,24,17,1.8333333333333333,0.5294117647058824,0.2887700534759358,2.4139826152056546e-05,0.14958929868766077,0.6072273204793533,1.0,0.4117647058823529,-0.5882352941176471,68.6,3.5810391999447226,1314.1325009993318,1.7347257398605277e-05,0.32,0.00014869077770233093,0.000176019565692079,0.2887700534759358,0.14958929868766077,0.6072273204793533
M3,attending,Pin prick,22,16,1.7727272727272727,0.6875,0.38782051282051283,0.0017896313050180458,0.2075796324015894,0.772008615908613,0.9545454545454546,0.5,-0.4545454545454546,14.333333333333334,2.1249593651898895,96.68158733288796,0.0018071102161784276,0.37,0.005808568552002089,0.0052197579729693,0.38782051282051283,0.2075796324015894,0.772008615908613
M3,escape,ALL,91,71,0.38461538461538464,0.323943661971831,0.8422535211267606,0.7554209330242668,0.5037938485682817,1.4288684445220754,0.32967032967032966,0.323943661971831,-0.005726667698498666,1.0235253416363952,0.5308217692301656,1.973551549122048,1.0,0.19,1.0,0.8160411313533746,0.8422535211267606,0.5037938485682817,1.4288684445220754
M3,escape,Heat,20,21,1.2,0.6190476190476191,0.5158730158730159,0.0015849557402974651,0.27005621661865314,1.019770844097482,0.95,0.6190476190476191,-0.3309523809523809,8.185185185185185,1.2623110404679725,53.07507766939703,0.020485776583337556,0.33,0.043898092678580476,0.004782194044000972,0.5158730158730159,0.27005621661865314,1.019770844097482
M3,escape,Light touch,25,17,0.12,0.058823529411764705,0.4901960784313726,0.5288130890331424,0.09307035908617499,4.267929279673976,0.12,0.058823529411764705,-0.06117647058823529,1.711111111111111,0.22801264310207245,12.840960021928227,0.6354864647547575,0.39,0.7427763873756905,0.600923964810389,0.4901960784313726,0.09307035908617499,4.267929279673976
