session,mouse,sex,day,phase,fps,nUsed,guardMin,session_s,period,kind,pos,stim_code,stimulus,n_del,dur_s,dur_min,truncated,uncertain_pct,behaviour,class,n_bouts,total_dur_s,rate_per_min,dur_pct_time,n_per_delivery,dur_s_per_delivery,base,delta
4,M1,M,Day1 no drug,Baseline (no injection),30.00003000003,50771,0.0,1692.3649743,block4_Pin prick,stimulus,4,4,Pin prick,24,299.9997,4.999994999999999,0,0.0,escape,affective,7,12.8666538,1.4000014000014005,4.288888888888889,0.2916666666666667,0.536110575,3.4000034000034005,-2.000002000002
4,M1,M,Day1 no drug,Baseline (no injection),30.00003000003,50771,0.0,1692.3649743,block4_Pin prick,stimulus,4,4,Pin prick,24,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,27,,5.4000054000054005,,1.125,,0.0,5.4000054000054005
4,M1,M,Day1 no drug,Baseline (no injection),30.00003000003,50771,0.0,1692.3649743,block4_Pin prick,stimulus,4,4,Pin prick,24,299.9997,4.999994999999999,0,0.0,flinch,reflexive,38,,7.600007600007601,,1.5833333333333333,,0.0,7.600007600007601
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block1_Pin prick,stimulus,1,1,Pin prick,23,299.9997,4.999994999999999,0,0.0,attending,affective,11,3.7999962,2.2000022000022,1.2666666666666668,0.4782608695652174,0.1652172260869565,0.0,2.2000022000022
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block1_Pin prick,stimulus,1,1,Pin prick,23,299.9997,4.999994999999999,0,0.0,lickbite,affective,6,1.2666654,1.2000012000012,0.4222222222222223,0.2608695652173913,0.0550724086956521,0.0,1.2000012000012
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block1_Pin prick,stimulus,1,1,Pin prick,23,299.9997,4.999994999999999,0,0.0,guarding,affective,4,3.0999969,0.8000008000008001,1.0333333333333334,0.1739130434782608,0.1347824739130434,0.0,0.8000008000008001
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block1_Pin prick,stimulus,1,1,Pin prick,23,299.9997,4.999994999999999,0,0.0,escape,affective,23,36.9332964,4.600004600004601,12.311111111111112,1.0,1.6057954956521738,6.800006800006801,-2.2000022000022
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block1_Pin prick,stimulus,1,1,Pin prick,23,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,31,,6.200006200006201,,1.3478260869565215,,0.0,6.200006200006201
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block1_Pin prick,stimulus,1,1,Pin prick,23,299.9997,4.999994999999999,0,0.0,flinch,reflexive,33,,6.600006600006601,,1.434782608695652,,0.0,6.600006600006601
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block2_Mild touch,stimulus,2,2,Mild touch,21,299.9997,4.999994999999999,0,0.0,attending,affective,9,5.1666615,1.8000018000018003,1.7222222222222223,0.4285714285714285,0.2460315,0.0,1.8000018000018003
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block2_Mild touch,stimulus,2,2,Mild touch,21,299.9997,4.999994999999999,0,0.0,lickbite,affective,5,1.4999985,1.0000010000010002,0.5000000000000001,0.238095238095238,0.0714285,0.0,1.0000010000010002
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block2_Mild touch,stimulus,2,2,Mild touch,21,299.9997,4.999994999999999,0,0.0,guarding,affective,6,7.1999928,1.2000012000012,2.4000000000000004,0.2857142857142857,0.3428567999999999,0.0,1.2000012000012
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block2_Mild touch,stimulus,2,2,Mild touch,21,299.9997,4.999994999999999,0,0.0,escape,affective,16,16.7999832,3.2000032000032004,5.6000000000000005,0.7619047619047619,0.7999992,6.800006800006801,-3.6000036000036006
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block2_Mild touch,stimulus,2,2,Mild touch,21,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,22,,4.4000044000044,,1.0476190476190477,,0.0,4.4000044000044
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block2_Mild touch,stimulus,2,2,Mild touch,21,299.9997,4.999994999999999,0,0.0,flinch,reflexive,22,,4.4000044000044,,1.0476190476190477,,0.0,4.4000044000044
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block3_Heat,stimulus,3,3,Heat,16,299.9997,4.999994999999999,0,0.0,attending,affective,9,8.333325,1.8000018000018003,2.777777777777778,0.5625,0.5208328125,0.0,1.8000018000018003
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block3_Heat,stimulus,3,3,Heat,16,299.9997,4.999994999999999,0,0.0,lickbite,affective,7,4.5999954,1.4000014000014005,1.5333333333333337,0.4375,0.2874997125,0.0,1.4000014000014005
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block3_Heat,stimulus,3,3,Heat,16,299.9997,4.999994999999999,0,0.0,guarding,affective,10,8.4999915,2.0000020000020005,2.833333333333333,0.625,0.53124946875,0.0,2.0000020000020005
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block3_Heat,stimulus,3,3,Heat,16,299.9997,4.999994999999999,0,0.0,escape,affective,15,17.4666492,3.000003000003,5.822222222222223,0.9375,1.091665575,6.800006800006801,-3.8000038000038012
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block3_Heat,stimulus,3,3,Heat,16,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,29,,5.800005800005801,,1.8125,,0.0,5.800005800005801
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block3_Heat,stimulus,3,3,Heat,16,299.9997,4.999994999999999,0,0.0,flinch,reflexive,47,,9.4000094000094,,2.9375,,0.0,9.4000094000094
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block4_Light touch,stimulus,4,4,Light touch,23,291.7997082,4.86332847,1,0.0,attending,affective,8,5.7333276,1.6449639479111722,1.964816084075851,0.3478260869565217,0.2492751130434782,0.0,1.6449639479111722
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block4_Light touch,stimulus,4,4,Light touch,23,291.7997082,4.86332847,1,0.0,lickbite,affective,1,1.4666652,0.2056204934888965,0.5026273703449852,0.0434782608695652,0.063768052173913,0.0,0.2056204934888965
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block4_Light touch,stimulus,4,4,Light touch,23,291.7997082,4.86332847,1,0.0,guarding,affective,1,6.266660399999999,0.2056204934888965,2.147589673292209,0.0434782608695652,0.2724634956521738,0.0,0.2056204934888965
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block4_Light touch,stimulus,4,4,Light touch,23,291.7997082,4.86332847,1,0.0,escape,affective,9,12.5666541,1.8505844414000685,4.30660269591044,0.391304347826087,0.5463762652173912,6.800006800006801,-4.949422358606732
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block4_Light touch,stimulus,4,4,Light touch,23,291.7997082,4.86332847,1,0.0,withdrawal,reflexive,17,,3.4955483893112405,,0.7391304347826086,,0.0,3.4955483893112405
5,M2,M,Day1 no drug,Baseline (no injection),30.00003000003,50763,0.0,1692.0983079,block4_Light touch,stimulus,4,4,Light touch,23,291.7997082,4.86332847,1,0.0,flinch,reflexive,8,,1.6449639479111722,,0.3478260869565217,,0.0,1.6449639479111722
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block1_Pin prick,stimulus,1,1,Pin prick,22,299.9997,4.999994999999999,0,0.0,attending,affective,13,6.8666598,2.6000026000026004,2.288888888888889,0.5909090909090909,0.3121209,0.0,2.6000026000026004
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block1_Pin prick,stimulus,1,1,Pin prick,22,299.9997,4.999994999999999,0,0.0,lickbite,affective,5,3.8666628,1.0000010000010002,1.288888888888889,0.2272727272727272,0.1757573999999999,0.0,1.0000010000010002
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block1_Pin prick,stimulus,1,1,Pin prick,22,299.9997,4.999994999999999,0,0.0,guarding,affective,2,1.999998,0.4000004000004,0.6666666666666667,0.0909090909090909,0.090909,0.0,0.4000004000004
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block1_Pin prick,stimulus,1,1,Pin prick,22,299.9997,4.999994999999999,0,0.0,escape,affective,11,18.5999814,2.2000022000022,6.200000000000001,0.5,0.8454537000000001,2.4000024000024003,-0.20000020000020013
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block1_Pin prick,stimulus,1,1,Pin prick,22,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,23,,4.600004600004601,,1.0454545454545454,,0.0,4.600004600004601
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block1_Pin prick,stimulus,1,1,Pin prick,22,299.9997,4.999994999999999,0,0.0,flinch,reflexive,11,,2.2000022000022,,0.5,,0.0,2.2000022000022
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block2_Mild touch,stimulus,2,2,Mild touch,24,299.9997,4.999994999999999,0,0.0,attending,affective,10,5.5666611,2.0000020000020005,1.855555555555556,0.4166666666666667,0.2319442125,0.0,2.0000020000020005
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block2_Mild touch,stimulus,2,2,Mild touch,24,299.9997,4.999994999999999,0,0.0,lickbite,affective,3,0.6333327,0.6000006000006001,0.2111111111111111,0.125,0.0263888625,0.0,0.6000006000006001
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block2_Mild touch,stimulus,2,2,Mild touch,24,299.9997,4.999994999999999,0,0.0,guarding,affective,7,6.799993199999999,1.4000014000014005,2.2666666666666666,0.2916666666666667,0.28333305,0.0,1.4000014000014005
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block2_Mild touch,stimulus,2,2,Mild touch,24,299.9997,4.999994999999999,0,0.0,escape,affective,13,26.0666406,2.6000026000026004,8.68888888888889,0.5416666666666666,1.086110025,2.4000024000024003,0.20000020000020013
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block2_Mild touch,stimulus,2,2,Mild touch,24,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,36,,7.200007200007201,,1.5,,0.0,7.200007200007201
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block2_Mild touch,stimulus,2,2,Mild touch,24,299.9997,4.999994999999999,0,0.0,flinch,reflexive,10,,2.0000020000020005,,0.4166666666666667,,0.0,2.0000020000020005
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block3_Light touch,stimulus,3,3,Light touch,25,299.9997,4.999994999999999,0,0.0,attending,affective,8,6.7666599,1.6000016000016002,2.2555555555555555,0.32,0.270666396,0.0,1.6000016000016002
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block3_Light touch,stimulus,3,3,Light touch,25,299.9997,4.999994999999999,0,0.0,lickbite,affective,1,0.4333328999999999,0.2000002000002,0.1444444444444444,0.04,0.0173333159999999,0.0,0.2000002000002
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block3_Light touch,stimulus,3,3,Light touch,25,299.9997,4.999994999999999,0,0.0,guarding,affective,5,5.0666616,1.0000010000010002,1.688888888888889,0.2,0.202666464,0.0,1.0000010000010002
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block3_Light touch,stimulus,3,3,Light touch,25,299.9997,4.999994999999999,0,0.0,escape,affective,5,10.8666558,1.0000010000010002,3.622222222222223,0.2,0.434666232,2.4000024000024003,-1.4000014000014
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block3_Light touch,stimulus,3,3,Light touch,25,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,26,,5.200005200005201,,1.04,,0.0,5.200005200005201
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block3_Light touch,stimulus,3,3,Light touch,25,299.9997,4.999994999999999,0,0.0,flinch,reflexive,10,,2.0000020000020005,,0.4,,0.0,2.0000020000020005
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block4_Heat,stimulus,4,4,Heat,20,299.9997,4.999994999999999,0,0.0,attending,affective,12,8.2999917,2.4000024000024003,2.7666666666666666,0.6,0.414999585,0.0,2.4000024000024003
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block4_Heat,stimulus,4,4,Heat,20,299.9997,4.999994999999999,0,0.0,lickbite,affective,12,7.2666594,2.4000024000024003,2.4222222222222225,0.6,0.36333297,0.0,2.4000024000024003
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block4_Heat,stimulus,4,4,Heat,20,299.9997,4.999994999999999,0,0.0,guarding,affective,13,6.966659699999999,2.6000026000026004,2.3222222222222224,0.65,0.348332985,0.0,2.6000026000026004
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block4_Heat,stimulus,4,4,Heat,20,299.9997,4.999994999999999,0,0.0,escape,affective,14,22.0666446,2.800002800002801,7.355555555555556,0.7,1.10333223,2.4000024000024003,0.4000004000004007
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block4_Heat,stimulus,4,4,Heat,20,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,28,,5.600005600005601,,1.4,,0.0,5.600005600005601
6,M3,M,Day1 no drug,Baseline (no injection),30.00003000003,51670,0.0,1722.3316109999998,block4_Heat,stimulus,4,4,Heat,20,299.9997,4.999994999999999,0,0.0,flinch,reflexive,23,,4.600004600004601,,1.15,,0.0,4.600004600004601
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block1_Pin prick,stimulus,1,1,Pin prick,17,299.9997,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block1_Pin prick,stimulus,1,1,Pin prick,17,299.9997,4.999994999999999,0,0.0,lickbite,affective,1,0.2333331,0.2000002000002,0.0777777777777777,0.0588235294117647,0.0137254764705882,0.0,0.2000002000002
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block1_Pin prick,stimulus,1,1,Pin prick,17,299.9997,4.999994999999999,0,0.0,guarding,affective,1,0.999999,0.2000002000002,0.3333333333333333,0.0588235294117647,0.0588234705882352,0.0,0.2000002000002
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block1_Pin prick,stimulus,1,1,Pin prick,17,299.9997,4.999994999999999,0,0.0,escape,affective,3,5.3666613,0.6000006000006001,1.788888888888889,0.1764705882352941,0.3156859588235294,1.0000010000010002,-0.40000040000040016
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block1_Pin prick,stimulus,1,1,Pin prick,17,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,16,,3.2000032000032004,,0.9411764705882352,,0.0,3.2000032000032004
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block1_Pin prick,stimulus,1,1,Pin prick,17,299.9997,4.999994999999999,0,0.0,flinch,reflexive,4,,0.8000008000008001,,0.2352941176470588,,0.0,0.8000008000008001
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block2_Heat,stimulus,2,2,Heat,15,299.9997,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block2_Heat,stimulus,2,2,Heat,15,299.9997,4.999994999999999,0,0.0,lickbite,affective,1,0.5333327999999999,0.2000002000002,0.1777777777777777,0.0666666666666666,0.0355555199999999,0.0,0.2000002000002
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block2_Heat,stimulus,2,2,Heat,15,299.9997,4.999994999999999,0,0.0,guarding,affective,5,8.433324899999999,1.0000010000010002,2.811111111111111,0.3333333333333333,0.56222166,0.0,1.0000010000010002
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block2_Heat,stimulus,2,2,Heat,15,299.9997,4.999994999999999,0,0.0,escape,affective,3,5.2333281,0.6000006000006001,1.744444444444445,0.2,0.3488885399999999,1.0000010000010002,-0.40000040000040016
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block2_Heat,stimulus,2,2,Heat,15,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,11,,2.2000022000022,,0.7333333333333333,,0.0,2.2000022000022
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block2_Heat,stimulus,2,2,Heat,15,299.9997,4.999994999999999,0,0.0,flinch,reflexive,1,,0.2000002000002,,0.0666666666666666,,0.0,0.2000002000002
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block3_Mild touch,stimulus,3,3,Mild touch,13,299.9997,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block3_Mild touch,stimulus,3,3,Mild touch,13,299.9997,4.999994999999999,0,0.0,lickbite,affective,7,3.2666634,1.4000014000014005,1.088888888888889,0.5384615384615384,0.2512818,0.0,1.4000014000014005
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block3_Mild touch,stimulus,3,3,Mild touch,13,299.9997,4.999994999999999,0,0.0,guarding,affective,1,0.999999,0.2000002000002,0.3333333333333333,0.0769230769230769,0.0769229999999999,0.0,0.2000002000002
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block3_Mild touch,stimulus,3,3,Mild touch,13,299.9997,4.999994999999999,0,0.0,escape,affective,0,0.0,0.0,0.0,0.0,0.0,1.0000010000010002,-1.0000010000010002
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block3_Mild touch,stimulus,3,3,Mild touch,13,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,7,,1.4000014000014005,,0.5384615384615384,,0.0,1.4000014000014005
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block3_Mild touch,stimulus,3,3,Mild touch,13,299.9997,4.999994999999999,0,0.0,flinch,reflexive,7,,1.4000014000014005,,0.5384615384615384,,0.0,1.4000014000014005
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block4_Light touch,stimulus,4,4,Light touch,13,294.3663723,4.906106205,0,0.0,attending,affective,3,0.7333326,0.611482889820564,0.2491224096931265,0.2307692307692307,0.0564102,0.0,0.611482889820564
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block4_Light touch,stimulus,4,4,Light touch,13,294.3663723,4.906106205,0,0.0,lickbite,affective,3,3.1666635,0.611482889820564,1.0757558600385009,0.2307692307692307,0.2435895,0.0,0.611482889820564
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block4_Light touch,stimulus,4,4,Light touch,13,294.3663723,4.906106205,0,0.0,guarding,affective,5,7.8666588,1.01913814970094,2.672404031253539,0.3846153846153846,0.6051276,0.0,1.01913814970094
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block4_Light touch,stimulus,4,4,Light touch,13,294.3663723,4.906106205,0,0.0,escape,affective,0,0.0,0.0,0.0,0.0,0.0,1.0000010000010002,-1.0000010000010002
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block4_Light touch,stimulus,4,4,Light touch,13,294.3663723,4.906106205,0,0.0,withdrawal,reflexive,5,,1.01913814970094,,0.3846153846153846,,0.0,1.01913814970094
7,F1,F,Day2 drug,Post-treatment,30.00003000003,50479,0.0,1682.6316507,block4_Light touch,stimulus,4,4,Light touch,13,294.3663723,4.906106205,0,0.0,flinch,reflexive,1,,0.203827629940188,,0.0769230769230769,,0.0,0.203827629940188
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block1_Pin prick,stimulus,1,1,Pin prick,12,299.9997,4.999994999999999,0,0.0,attending,affective,2,0.8999990999999999,0.4000004000004,0.3,0.1666666666666666,0.074999925,0.0,0.4000004000004
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block1_Pin prick,stimulus,1,1,Pin prick,12,299.9997,4.999994999999999,0,0.0,lickbite,affective,1,1.1999988,0.2000002000002,0.4,0.0833333333333333,0.0999998999999999,0.0,0.2000002000002
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block1_Pin prick,stimulus,1,1,Pin prick,12,299.9997,4.999994999999999,0,0.0,guarding,affective,2,1.999998,0.4000004000004,0.6666666666666667,0.1666666666666666,0.1666665,0.0,0.4000004000004
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block1_Pin prick,stimulus,1,1,Pin prick,12,299.9997,4.999994999999999,0,0.0,escape,affective,0,0.0,0.0,0.0,0.0,0.0,0.2000002000002,-0.2000002000002
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block1_Pin prick,stimulus,1,1,Pin prick,12,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,12,,2.4000024000024003,,1.0,,0.0,2.4000024000024003
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block1_Pin prick,stimulus,1,1,Pin prick,12,299.9997,4.999994999999999,0,0.0,flinch,reflexive,10,,2.0000020000020005,,0.8333333333333334,,0.0,2.0000020000020005
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block2_Heat,stimulus,2,2,Heat,13,299.9997,4.999994999999999,0,0.0,attending,affective,4,2.7666639,0.8000008000008001,0.9222222222222224,0.3076923076923077,0.2128203,0.0,0.8000008000008001
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block2_Heat,stimulus,2,2,Heat,13,299.9997,4.999994999999999,0,0.0,lickbite,affective,4,1.2999987,0.8000008000008001,0.4333333333333333,0.3076923076923077,0.0999999,0.0,0.8000008000008001
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block2_Heat,stimulus,2,2,Heat,13,299.9997,4.999994999999999,0,0.0,guarding,affective,4,5.0999949,0.8000008000008001,1.7000000000000002,0.3076923076923077,0.3923072999999999,0.0,0.8000008000008001
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block2_Heat,stimulus,2,2,Heat,13,299.9997,4.999994999999999,0,0.0,escape,affective,1,0.8999990999999999,0.2000002000002,0.3,0.0769230769230769,0.0692306999999999,0.2000002000002,0.0
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block2_Heat,stimulus,2,2,Heat,13,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,14,,2.800002800002801,,1.0769230769230769,,0.0,2.800002800002801
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block2_Heat,stimulus,2,2,Heat,13,299.9997,4.999994999999999,0,0.0,flinch,reflexive,12,,2.4000024000024003,,0.9230769230769232,,0.0,2.4000024000024003
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block3_Light touch,stimulus,3,3,Light touch,18,299.9997,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block3_Light touch,stimulus,3,3,Light touch,18,299.9997,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block3_Light touch,stimulus,3,3,Light touch,18,299.9997,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block3_Light touch,stimulus,3,3,Light touch,18,299.9997,4.999994999999999,0,0.0,escape,affective,0,0.0,0.0,0.0,0.0,0.0,0.2000002000002,-0.2000002000002
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block3_Light touch,stimulus,3,3,Light touch,18,299.9997,4.999994999999999,0,0.0,withdrawal,reflexive,8,,1.6000016000016002,,0.4444444444444444,,0.0,1.6000016000016002
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block3_Light touch,stimulus,3,3,Light touch,18,299.9997,4.999994999999999,0,0.0,flinch,reflexive,0,,0.0,,0.0,,0.0,0.0
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block4_Mild touch,stimulus,4,4,Mild touch,14,294.1997058,4.90332843,0,0.0,attending,affective,2,4.0333293,0.4078861998644459,1.3709494674824385,0.1428571428571428,0.28809495,0.0,0.4078861998644459
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block4_Mild touch,stimulus,4,4,Mild touch,14,294.1997058,4.90332843,0,0.0,lickbite,affective,1,0.1999997999999999,0.2039430999322229,0.0679809653297076,0.0714285714285714,0.0142856999999999,0.0,0.2039430999322229
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block4_Mild touch,stimulus,4,4,Mild touch,14,294.1997058,4.90332843,0,0.0,guarding,affective,3,3.1666635,0.6118292997966689,1.0763652843870382,0.2142857142857142,0.2261902499999999,0.0,0.6118292997966689
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block4_Mild touch,stimulus,4,4,Mild touch,14,294.1997058,4.90332843,0,0.0,escape,affective,0,0.0,0.0,0.0,0.0,0.0,0.2000002000002,-0.2000002000002
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block4_Mild touch,stimulus,4,4,Mild touch,14,294.1997058,4.90332843,0,0.0,withdrawal,reflexive,9,,1.8354878993900068,,0.6428571428571429,,0.0,1.8354878993900068
8,F2,F,Day2 drug,Post-treatment,30.00003000003,50621,0.0,1687.3649793,block4_Mild touch,stimulus,4,4,Mild touch,14,294.1997058,4.90332843,0,0.0,flinch,reflexive,3,,0.6118292997966689,,0.2142857142857142,,0.0,0.6118292997966689
