session,mouse,sex,day,phase,fps,nUsed,guardMin,session_s,period,kind,pos,stim_code,stimulus,n_del,dur_s,dur_min,truncated,uncertain_pct,behaviour,class,n_bouts,total_dur_s,rate_per_min,dur_pct_time,n_per_delivery,dur_s_per_delivery
1,F1,F,1,Baseline (no injection),30.00003000003,50427,0.0,1680.8983191,block4_Heat,stimulus,4,4,Heat,23,291.36637529999996,4.856106254999999,0,0.0,guarding,affective,1,0.999999,0.20592630133872558,0.34321015902070706,0.043478260869565216,0.04347821739130435
1,F1,F,1,Baseline (no injection),30.00003000003,50427,0.0,1680.8983191,block4_Heat,stimulus,4,4,Heat,23,291.36637529999996,4.856106254999999,0,0.0,escape,affective,25,22.5333108,5.148157533468139,7.733668916599933,1.0869565217391304,0.9797091652173913
1,F1,F,1,Baseline (no injection),30.00003000003,50427,0.0,1680.8983191,block4_Heat,stimulus,4,4,Heat,23,291.36637529999996,4.856106254999999,0,0.0,withdrawal,reflexive,36,,7.413346848194121,,1.565217391304348,
1,F1,F,1,Baseline (no injection),30.00003000003,50427,0.0,1680.8983191,block4_Heat,stimulus,4,4,Heat,23,291.36637529999996,4.856106254999999,0,0.0,flinch,reflexive,22,,4.530378629451962,,0.9565217391304348,
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,,
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,,
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,,
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,escape,affective,10,11.0333223,2.0000020000020005,3.677777777777778,,
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,withdrawal,reflexive,0,,0.0,,,
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,flinch,reflexive,0,,0.0,,,
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block1_Heat,stimulus,1,1,Heat,20,359.99964,5.999994,0,0.0,attending,affective,6,1.2666654,1.000001000001,0.35185185185185186,0.3,0.06333327
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block1_Heat,stimulus,1,1,Heat,20,359.99964,5.999994,0,0.0,lickbite,affective,26,8.7666579,4.333337666671,2.435185185185185,1.3,0.438332895
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block1_Heat,stimulus,1,1,Heat,20,359.99964,5.999994,0,0.0,guarding,affective,11,10.333323,1.8333351666685,2.8703703703703707,0.55,0.51666615
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block1_Heat,stimulus,1,1,Heat,20,359.99964,5.999994,0,0.0,escape,affective,20,17.5666491,3.33333666667,4.87962962962963,1.0,0.878332455
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block1_Heat,stimulus,1,1,Heat,20,359.99964,5.999994,0,0.0,withdrawal,reflexive,26,,4.333337666671,,1.3,
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block1_Heat,stimulus,1,1,Heat,20,359.99964,5.999994,0,0.0,flinch,reflexive,12,,2.000002000002,,0.6,
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block2_Mild touch,stimulus,2,2,Mild touch,20,359.99964,5.999994,0,0.0,attending,affective,5,1.1666655,0.8333341666675,0.324074074074074,0.25,0.058333275
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block2_Mild touch,stimulus,2,2,Mild touch,20,359.99964,5.999994,0,0.0,lickbite,affective,9,1.5999983999999998,1.5000015000015,0.44444444444444436,0.45,0.07999991999999999
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block2_Mild touch,stimulus,2,2,Mild touch,20,359.99964,5.999994,0,0.0,guarding,affective,1,0.999999,0.1666668333335,0.2777777777777778,0.05,0.04999995
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block2_Mild touch,stimulus,2,2,Mild touch,20,359.99964,5.999994,0,0.0,escape,affective,19,8.3666583,3.1666698333365,2.324074074074074,0.95,0.41833291499999997
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block2_Mild touch,stimulus,2,2,Mild touch,20,359.99964,5.999994,0,0.0,withdrawal,reflexive,20,,3.33333666667,,1.0,
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block2_Mild touch,stimulus,2,2,Mild touch,20,359.99964,5.999994,0,0.0,flinch,reflexive,1,,0.1666668333335,,0.05,
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block3_Pin prick,stimulus,3,3,Pin prick,31,359.99964,5.999994,0,0.0,attending,affective,5,0.7999991999999999,0.8333341666675,0.22222222222222218,0.16129032258064516,0.02580642580645161
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block3_Pin prick,stimulus,3,3,Pin prick,31,359.99964,5.999994,0,0.0,lickbite,affective,14,4.9333284,2.333335666669,1.3703703703703702,0.45161290322580644,0.1591396258064516
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block3_Pin prick,stimulus,3,3,Pin prick,31,359.99964,5.999994,0,0.0,guarding,affective,10,5.266661399999999,1.666668333335,1.4629629629629628,0.3225806451612903,0.16989230322580642
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block3_Pin prick,stimulus,3,3,Pin prick,31,359.99964,5.999994,0,0.0,escape,affective,9,9.6333237,1.5000015000015,2.675925925925926,0.2903225806451613,0.31075237741935485
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block3_Pin prick,stimulus,3,3,Pin prick,31,359.99964,5.999994,0,0.0,withdrawal,reflexive,32,,5.333338666672,,1.032258064516129,
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block3_Pin prick,stimulus,3,3,Pin prick,31,359.99964,5.999994,0,0.0,flinch,reflexive,5,,0.8333341666675,,0.16129032258064516,
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block4_Light touch,stimulus,4,4,Light touch,17,279.0330543,4.650550905,0,0.0,attending,affective,3,1.7999981999999999,0.645084864413499,0.6450842193286346,0.17647058823529413,0.10588224705882353
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block4_Light touch,stimulus,4,4,Light touch,17,279.0330543,4.650550905,0,0.0,lickbite,affective,2,0.6333327,0.43005657627566596,0.22697407717118623,0.11764705882352941,0.03725486470588235
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block4_Light touch,stimulus,4,4,Light touch,17,279.0330543,4.650550905,0,0.0,guarding,affective,1,0.999999,0.21502828813783298,0.3583801218492414,0.058823529411764705,0.05882347058823529
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block4_Light touch,stimulus,4,4,Light touch,17,279.0330543,4.650550905,0,0.0,escape,affective,12,10.0333233,2.580339457653996,3.5957472225540554,0.7058823529411765,0.5901954882352941
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block4_Light touch,stimulus,4,4,Light touch,17,279.0330543,4.650550905,0,0.0,withdrawal,reflexive,14,,3.010396033929662,,0.8235294117647058,
2,F2,F,1,Baseline (no injection),30.00003000003,50408,0.0,1680.2649864,block4_Light touch,stimulus,4,4,Light touch,17,279.0330543,4.650550905,0,0.0,flinch,reflexive,7,,1.505198016964831,,0.4117647058823529,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,attending,affective,0,0.0,0.0,0.0,,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,lickbite,affective,0,0.0,0.0,0.0,,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,guarding,affective,0,0.0,0.0,0.0,,
3,F3,F,1,Baseline (no injection),30.00003000003,50758,0.0,1691.9316414,baseline,baseline,0,0,none,0,299.99969999999996,4.999994999999999,0,0.0,escape,affective,24,22.8333105,4.800004800004801,7.611111111111112,,
