session,day,mouse,sex,phase,period,kind,pos,stim_code,stimulus,n_del,dur_min,truncated,uncertain_pct,attending_dur_pct_time,escape_dur_pct_time,guarding_dur_pct_time,lickbite_dur_pct_time,attending_n_per_delivery,escape_n_per_delivery,flinch_n_per_delivery,guarding_n_per_delivery,lickbite_n_per_delivery,withdrawal_n_per_delivery,attending_rate_per_min,escape_rate_per_min,flinch_rate_per_min,guarding_rate_per_min,lickbite_rate_per_min,withdrawal_rate_per_min
3,1,F3,F,Baseline (no injection),baseline,baseline,0,0,none,0,4.999994999999999,0,0.0,0.0,7.611111111111112,0.0,0.0,,,,,,,0.0,4.800004800004801,0.0,0.0,0.0,0.0
3,1,F3,F,Baseline (no injection),block1_Heat,stimulus,1,1,Heat,15,4.999994999999999,0,0.0,0.9333333333333336,9.266666666666667,1.2111111111111112,6.022222222222223,0.3333333333333333,2.533333333333333,0.13333333333333333,0.5333333333333333,2.2666666666666666,2.3333333333333335,1.0000010000010002,7.600007600007601,0.40000040000040005,1.6000016000016002,6.800006800006801,7.000007000007001
3,1,F3,F,Baseline (no injection),block2_Light touch,stimulus,2,2,Light touch,30,4.999994999999999,0,0.0,0.2333333333333334,1.6444444444444446,1.3111111111111113,2.111111111111111,0.13333333333333333,0.16666666666666666,0.23333333333333334,0.1,0.26666666666666666,0.5333333333333333,0.8000008000008001,1.0000010000010002,1.4000014000014003,0.6000006000006001,1.6000016000016002,3.2000032000032004
3,1,F3,F,Baseline (no injection),block3_Pin prick,stimulus,3,3,Pin prick,21,4.999994999999999,0,0.0,0.15555555555555556,7.4333333333333345,2.4222222222222225,0.6000000000000001,0.09523809523809523,1.2380952380952381,0.7142857142857143,0.5714285714285714,0.38095238095238093,0.8571428571428571,0.40000040000040005,5.200005200005201,3.0000030000030002,2.4000024000024003,1.6000016000016002,3.6000036000036006
3,1,F3,F,Baseline (no injection),block4_Mild touch,stimulus,4,4,Mild touch,19,4.95332838,0,0.0,0.1570210856886496,2.2880215343203227,0.6729475100942126,0.21310004486316733,0.21052631578947367,0.42105263157894735,0.47368421052631576,0.10526315789473684,0.10526315789473684,1.0,0.8075378196508748,1.6150756393017496,1.8169600942144684,0.4037689098254374,0.4037689098254374,3.835804643341655
4,1,M1,M,Baseline (no injection),baseline,baseline,0,0,none,0,4.999994999999999,0,0.0,0.0,10.766666666666667,0.0,0.0,,,,,,,0.0,3.4000034000034005,0.0,0.0,0.0,0.0
4,1,M1,M,Baseline (no injection),block1_Mild touch,stimulus,1,1,Mild touch,26,4.999994999999999,0,0.0,0.7222222222222223,4.311111111111112,3.5888888888888895,0.8555555555555556,0.19230769230769232,0.4230769230769231,0.6923076923076923,0.3076923076923077,0.15384615384615385,1.1153846153846154,1.0000010000010002,2.2000022000022,3.6000036000036006,1.6000016000016002,0.8000008000008001,5.800005800005801
4,1,M1,M,Baseline (no injection),block2_Light touch,stimulus,2,2,Light touch,28,4.999994999999999,0,0.0,0.5555555555555556,7.033333333333335,1.5666666666666667,3.5222222222222226,0.14285714285714285,0.5714285714285714,1.0,0.07142857142857142,0.25,0.75,0.8000008000008001,3.2000032000032004,5.600005600005601,0.40000040000040005,1.4000014000014003,4.200004200004201
4,1,M1,M,Baseline (no injection),block3_Heat,stimulus,3,3,Heat,22,4.999994999999999,0,0.0,5.377777777777779,4.877777777777777,3.377777777777778,2.066666666666667,0.6818181818181818,0.5,2.727272727272727,0.4090909090909091,0.4090909090909091,0.8181818181818182,3.0000030000030002,2.2000022000022,12.000012000012001,1.8000018000018003,1.8000018000018003,3.6000036000036006
4,1,M1,M,Baseline (no injection),block4_Pin prick,stimulus,4,4,Pin prick,24,4.999994999999999,0,0.0,3.377777777777778,4.288888888888889,3.377777777777778,0.0,0.3333333333333333,0.2916666666666667,1.5833333333333333,0.375,0.0,1.125,1.6000016000016002,1.4000014000014003,7.600007600007601,1.8000018000018003,0.0,5.4000054000054005
5,1,M2,M,Baseline (no injection),baseline,baseline,0,0,none,0,4.999994999999999,0,0.0,0.0,21.455555555555556,0.0,0.0,,,,,,,0.0,6.800006800006801,0.0,0.0,0.0,0.0
5,1,M2,M,Baseline (no injection),block1_Pin prick,stimulus,1,1,Pin prick,23,4.999994999999999,0,0.0,1.2666666666666668,12.311111111111112,1.0333333333333334,0.4222222222222223,0.4782608695652174,1.0,1.434782608695652,0.17391304347826086,0.2608695652173913,1.3478260869565217,2.2000022000022,4.600004600004601,6.600006600006601,0.8000008000008001,1.2000012000012001,6.200006200006201
5,1,M2,M,Baseline (no injection),block2_Mild touch,stimulus,2,2,Mild touch,21,4.999994999999999,0,0.0,1.7222222222222225,5.6000000000000005,2.4000000000000004,0.5000000000000001,0.42857142857142855,0.7619047619047619,1.0476190476190477,0.2857142857142857,0.23809523809523808,1.0476190476190477,1.8000018000018003,3.2000032000032004,4.4000044000044,1.2000012000012001,1.0000010000010002,4.4000044000044
5,1,M2,M,Baseline (no injection),block3_Heat,stimulus,3,3,Heat,16,4.999994999999999,0,0.0,2.777777777777778,5.822222222222223,2.8333333333333335,1.5333333333333337,0.5625,0.9375,2.9375,0.625,0.4375,1.8125,1.8000018000018003,3.0000030000030002,9.4000094000094,2.0000020000020005,1.4000014000014003,5.800005800005801
5,1,M2,M,Baseline (no injection),block4_Light touch,stimulus,4,4,Light touch,23,4.86332847,0,0.0,1.964816084075851,4.30660269591044,2.147589673292209,0.5026273703449852,0.34782608695652173,0.391304347826087,0.34782608695652173,0.043478260869565216,0.043478260869565216,0.7391304347826086,1.6449639479111722,1.8505844414000685,1.6449639479111722,0.20562049348889652,0.20562049348889652,3.4955483893112405
6,1,M3,M,Baseline (no injection),baseline,baseline,0,0,none,0,4.999994999999999,0,0.0,0.0,8.677777777777777,0.0,0.0,,,,,,,0.0,2.4000024000024003,0.0,0.0,0.0,0.0
6,1,M3,M,Baseline (no injection),block1_Pin prick,stimulus,1,1,Pin prick,22,4.999994999999999,0,0.0,2.288888888888889,6.200000000000001,0.6666666666666667,1.288888888888889,0.5909090909090909,0.5,0.5,0.09090909090909091,0.22727272727272727,1.0454545454545454,2.6000026000026004,2.2000022000022,2.2000022000022,0.40000040000040005,1.0000010000010002,4.600004600004601
6,1,M3,M,Baseline (no injection),block2_Mild touch,stimulus,2,2,Mild touch,24,3.97444047,0,0.0,2.3343584008946046,9.225608051439755,1.4257757897679617,0.2655856863293263,0.4166666666666667,0.4583333333333333,0.16666666666666666,0.16666666666666666,0.125,1.125,2.5160774391973724,2.7676851831171096,1.006430975678949,1.006430975678949,0.7548232317592116,6.793409085832905
6,1,M3,M,Baseline (no injection),block3_Light touch,stimulus,3,3,Light touch,25,4.999994999999999,0,0.0,2.2555555555555555,3.622222222222223,1.688888888888889,0.14444444444444446,0.32,0.2,0.4,0.2,0.04,1.04,1.6000016000016002,1.0000010000010002,2.0000020000020005,1.0000010000010002,0.20000020000020002,5.200005200005201
6,1,M3,M,Baseline (no injection),block4_Heat,stimulus,4,4,Heat,20,4.999994999999999,0,0.0,2.7666666666666666,7.355555555555556,2.3222222222222224,2.4222222222222225,0.6,0.7,1.15,0.65,0.6,1.4,2.4000024000024003,2.8000028000028006,4.600004600004601,2.6000026000026004,2.4000024000024003,5.600005600005601
